# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
unsloth;davila7/claude-code-templates;ai-research/fine-tuning-unsloth;Fast fine-tuning with Unsloth for LLMs, 2-5x faster training and 50-80% less memory usage.
guidance;davila7/claude-code-templates;ai-research/prompt-engineering-guidance;Control LLM output with regex and grammars to ensure valid JSON/XML/code generation and structured formats.
codex-review;davila7/claude-code-templates;development/codex-review;Automated code review with changelog generation using Codex AI.
huggingface-tokenizers;davila7/claude-code-templates;ai-research/tokenization-huggingface-tokenizers;High-performance tokenizer for NLP tasks, supporting BPE, WordPiece, and Unigram algorithms.
executing-plans;davila7/claude-code-templates;development/executing-plans;Execute written implementation plans with review checkpoints.
notion-meeting-intelligence;davila7/claude-code-templates;productivity/notion-meeting-intelligence;Prepare meeting materials using Notion context and Codex research.
llama-factory;davila7/claude-code-templates;ai-research/fine-tuning-llama-factory;A skill for fine-tuning LLMs using LLaMA-Factory with WebUI, supporting 100+ models and QLoRA.
faiss;davila7/claude-code-templates;ai-research/rag-faiss;Faiss is a library for efficient similarity search and clustering of dense vectors, supporting billions of vectors with GPU acceleration.
email-composer;davila7/claude-code-templates;enterprise-communication/email-composer;Create professional emails for business, technical, and customer communication contexts.
nanogpt;davila7/claude-code-templates;ai-research/model-architecture-nanogpt;A clean, hackable GPT implementation for learning transformer architectures.
fine-tuning-with-trl;davila7/claude-code-templates;ai-research/post-training-trl-fine-tuning;Fine-tune LLMs using reinforcement learning with TRL for SFT, DPO, PPO, and reward modeling.
speculative-decoding;davila7/claude-code-templates;ai-research/emerging-techniques-speculative-decoding;Optimize LLM inference speed using speculative decoding, Medusa, and lookahead techniques for real-time applications.
gguf-quantization;davila7/claude-code-templates;ai-research/optimization-gguf;Optimize LLM inference with GGUF format and llama.cpp quantization for CPU/GPU deployment.
voice-ai-development;davila7/claude-code-templates;ai-research/voice-ai-development;Build voice AI applications with real-time agents, speech-to-text, and text-to-speech capabilities using OpenAI, Deepgram, ElevenLabs, and m
developer-growth-analysis;davila7/claude-code-templates;development/developer-growth-analysis;Analyzes coding patterns and development gaps from Claude chat history, curates learning resources from HackerNews, and sends personalized g
constitutional-ai;davila7/claude-code-templates;ai-research/safety-alignment-constitutional-ai;Training safe AI via self-improvement with supervised learning and RLAIF, powers Claude's safety system.
crewai;davila7/claude-code-templates;ai-research/crewai;A skill for building collaborative AI agent teams using CrewAI framework.
llm-app-patterns;davila7/claude-code-templates;ai-research/llm-app-patterns;Production-ready patterns for building LLM apps, covering RAG, agents, prompt IDEs, and LLMOps monitoring.
skypilot-multi-cloud-orchestration;davila7/claude-code-templates;ai-research/infrastructure-skypilot;Orchestrate ML workloads across multiple clouds with cost optimization and spot instance support.
sglang;davila7/claude-code-templates;ai-research/inference-serving-sglang;Fast structured generation and serving for LLMs with RadixAttention prefix caching, optimized for JSON/regex outputs and agentic workflows.
optimizing-attention-flash;davila7/claude-code-templates;ai-research/optimization-flash-attention;Optimizes transformer attention using Flash Attention for faster inference and reduced memory usage.
claude-opus-4-5-migration;davila7/claude-code-templates;development/claude-opus-4-5-migration;Migrate prompts and code from older Claude models to Opus 4.5, handling model string updates and prompt adjustments.
transformer-lens-interpretability;davila7/claude-code-templates;ai-research/mechanistic-interpretability-transformer-lens;A skill for mechanistic interpretability research using TransformerLens to inspect transformer internals.
segment-anything-model;davila7/claude-code-templates;ai-research/multimodal-segment-anything;A foundation model for image segmentation with zero-shot transfer capabilities using prompts like points, boxes, or masks.
lambda-labs-gpu-cloud;davila7/claude-code-templates;ai-research/infrastructure-lambda-labs;Provides reserved and on-demand GPU cloud instances for ML training and inference with SSH access and persistent filesystems.
nemo-guardrails;davila7/claude-code-templates;ai-research/safety-alignment-nemo-guardrails;NVIDIA's runtime safety framework for LLM applications with features like jailbreak detection and PII filtering.
plan-writing;davila7/claude-code-templates;productivity/plan-writing;A structured task planning skill for breaking down complex work into clear steps with dependencies and verification criteria.
implementing-llms-litgpt;davila7/claude-code-templates;ai-research/model-architecture-litgpt;Implement and train LLMs using LitGPT with 20+ architectures like Llama, Gemma, Phi, Qwen, Mistral.
image-enhancer;davila7/claude-code-templates;media/image-enhancer;Enhances image quality, especially screenshots, for presentations and documentation.
quantizing-models-bitsandbytes;davila7/claude-code-templates;ai-research/optimization-bitsandbytes;Quantizes LLMs to 8-bit or 4-bit for memory reduction and faster inference.
sparse-autoencoder-training;davila7/claude-code-templates;ai-research/mechanistic-interpretability-saelens;Guides training and analysis of Sparse Autoencoders for interpreting neural network activations.
agent-memory;yamadashy/repomix;agent-memory;Manages memory for agents, enabling saving, recalling, and organizing information.
command-development;davila7/claude-code-templates;development/command-development;A skill for developing slash commands with Claude Code, covering structure, arguments, and execution patterns.
clip;davila7/claude-code-templates;ai-research/multimodal-clip;A vision-language model for image classification, matching, and retrieval without fine-tuning.
mamba-architecture;davila7/claude-code-templates;ai-research/model-architecture-mamba;Mamba architecture: State-space model with O(n) complexity, 5x faster inference, million-token sequences, no KV cache.
pyvene-interventions;davila7/claude-code-templates;ai-research/mechanistic-interpretability-pyvene;Guides causal interventions on PyTorch models using pyvene framework for causal tracing and activation patching.
phoenix-observability;davila7/claude-code-templates;ai-research/observability-phoenix;An open-source AI observability platform for LLM tracing, evaluation, and monitoring.
grpo-rl-training;davila7/claude-code-templates;ai-research/post-training-grpo-rl-training;Expert guidance for GRPO/RL fine-tuning with TRL for reasoning and task-specific model training.
skill-developer;davila7/claude-code-templates;productivity/skill-developer;Create and manage Claude Code skills using Anthropic's best practices.
skill-judge;davila7/claude-code-templates;productivity/skill-judge;Evaluate agent skill design quality against specifications and best practices, providing scoring and improvement suggestions for SKILL.md fi
voice-agents;davila7/claude-code-templates;ai-research/voice-agents;A skill for building voice agents with low-latency speech-to-speech or pipeline architectures.
hook-development;davila7/claude-code-templates;development/hook-development;A skill for creating and implementing Claude Code plugin hooks, focusing on advanced prompt-based APIs.
email-sequence;davila7/claude-code-templates;business-marketing/email-sequence;Create or optimize email sequences, drip campaigns, and automated email flows for customer engagement.
openrlhf-training;davila7/claude-code-templates;ai-research/post-training-openrlhf;A high-performance RLHF framework using Ray and vLLM for large model training.
pyhealth;davila7/claude-code-templates;scientific/pyhealth;A comprehensive healthcare AI toolkit for developing and deploying ML models with clinical data.
aeon;davila7/claude-code-templates;scientific/aeon;A skill for time series machine learning tasks including classification, regression, clustering, forecasting, anomaly detection, segmentatio
competitor-alternatives;davila7/claude-code-templates;business-marketing/competitor-alternatives;Create competitor comparison and alternative pages for SEO and sales enablement with deep research and modular content architecture.
axolotl;davila7/claude-code-templates;ai-research/fine-tuning-axolotl;Guidance for fine-tuning LLMs with Axolotl using YAML configs, LoRA/QLoRA, DPO/KTO/ORPO/GRPO, and multimodal support.
llava;davila7/claude-code-templates;ai-research/multimodal-llava;A vision-language model for image-based conversations and visual question answering.
railway-docs;davila7/claude-code-templates;railway/railway-docs;A skill to fetch up-to-date Railway documentation for accurate answers about Railway features and functionality.
nnsight-remote-interpretability;davila7/claude-code-templates;ai-research/mechanistic-interpretability-nnsight;Interprets and manipulates neural network internals using nnsight with remote execution support for large models.
llamaguard;davila7/claude-code-templates;ai-research/safety-alignment-llamaguard;Meta's 7-8B specialized moderation model for LLM input/output filtering with 6 safety categories.
shap;davila7/claude-code-templates;scientific/shap;A skill for model interpretability and explainability using SHAP, useful for debugging ML models and analyzing feature importance.
gptq;davila7/claude-code-templates;ai-research/optimization-gptq;Post-training 4-bit quantization for LLMs with minimal accuracy loss, enabling deployment of large models on consumer GPUs.
writing-clearly-and-concisely;davila7/claude-code-templates;enterprise-communication/writing-clearly-and-concisely;A skill for writing clear and concise prose, suitable for documentation, commit messages, and UI text.
loki-mode;davila7/claude-code-templates;ai-research/loki-mode;A multi-agent autonomous system for Claude Code that orchestrates specialized agents to build and deploy products.
langfuse;davila7/claude-code-templates;ai-research/langfuse;A skill expert in Langfuse, an open-source LLM observability platform for tracing, prompt management, and evaluation.
viral-generator-builder;davila7/claude-code-templates;business-marketing/viral-generator-builder;Build viral generator tools like quizzes, name generators, and avatar creators with sharing psychology.
zapier-workflows;davila7/claude-code-templates;development/zapier-workflows;Manage and trigger Zapier workflows and MCP tool orchestration for automations and research tasks.
skill-share;davila7/claude-code-templates;utilities/skill-share;Creates and shares Claude skills on Slack for team collaboration.
awq-quantization;davila7/claude-code-templates;ai-research/optimization-awq;Activation-aware weight quantization for 4-bit LLM compression with 3x speedup and minimal accuracy loss.
sentencepiece;davila7/claude-code-templates;ai-research/tokenization-sentencepiece;A language-independent tokenizer for text preprocessing in NLP tasks, supporting BPE and Unigram algorithms.
torch-geometric;davila7/claude-code-templates;scientific/torch_geometric;A skill for graph neural networks using PyTorch Geometric, supporting node/graph classification and link prediction.
stable-baselines3;davila7/claude-code-templates;scientific/stable-baselines3;A skill for reinforcement learning tasks using stable-baselines3, including training RL agents and creating custom environments.
paywall-upgrade-cro;davila7/claude-code-templates;business-marketing/paywall-upgrade-cro;Optimizes in-app paywalls and upgrade flows for freemium conversion.
rwkv-architecture;davila7/claude-code-templates;ai-research/model-architecture-rwkv;RWKV is a hybrid RNN+Transformer architecture with O(n) inference, supporting linear time and infinite context.
meeting-insights-analyzer;davila7/claude-code-templates;productivity/meeting-insights-analyzer;Analyzes meeting transcripts to provide communication insights and behavioral feedback.
treatment-plans;davila7/claude-code-templates;scientific/treatment-plans;Generate concise medical treatment plans in LaTeX/PDF format with SMART goals and evidence-based interventions.
simpo-training;davila7/claude-code-templates;ai-research/post-training-simpo;A simple and efficient method for LLM preference alignment without reference models.
pymoo;davila7/claude-code-templates;scientific/pymoo;A multi-objective optimization framework supporting NSGA-II, NSGA-III, MOEA/D, and Pareto fronts for engineering design and optimization pro
command-creator;davila7/claude-code-templates;development/command-creator;A skill for creating Claude Code slash commands with proper structure and best practices.
hqq-quantization;davila7/claude-code-templates;ai-research/optimization-hqq;Quantize LLMs to 4/3/2-bit precision without calibration data, suitable for fast workflows with vLLM or HuggingFace.
plugin-settings;davila7/claude-code-templates;development/plugin-settings;A skill for managing plugin settings using .local.md files with YAML frontmatter.
quality-manager-qms-iso13485;davila7/claude-code-templates;enterprise-communication/quality-manager-qms-iso13485;An ISO 13485 Quality Management System specialist for medical device companies, providing QMS implementation, maintenance, and compliance ex
slack-gif-creator;davila7/claude-code-templates;creative-design/slack-gif-creator;Creates animated GIFs optimized for Slack with size validation and composable animation primitives.
cc-skill-continuous-learning;davila7/claude-code-templates;development/cc-skill-continuous-learning;A skill for continuous learning and LLM optimization.
mdr-745-specialist;davila7/claude-code-templates;enterprise-communication/mdr-745-specialist;MDR 2017/745 regulation specialist for medical device compliance, offering expertise in gap analysis, technical documentation, and post-mark
plugin-structure;davila7/claude-code-templates;development/plugin-structure;A skill for creating and understanding plugin structures, including directory layout, manifest configuration, and component organization for
template-skill;davila7/claude-code-templates;utilities/template-skill;A template skill for generating descriptions and usage guidance for AI assistants.
marp-slide;davila7/claude-code-templates;creative-design/marp-slide;Create professional Marp presentation slides with customizable themes and layouts.
qiskit;davila7/claude-code-templates;scientific/qiskit;A comprehensive quantum computing toolkit for building, optimizing, and executing quantum circuits.
pennylane;davila7/claude-code-templates;scientific/pennylane;A cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry with automatic differentiation and ha
doc-coauthoring;davila7/claude-code-templates;productivity/doc-coauthoring;A skill for guiding users through structured documentation co-authoring workflows.
fda-consultant-specialist;davila7/claude-code-templates;enterprise-communication/fda-consultant-specialist;A senior FDA consultant specializing in medical device compliance, QSR, cybersecurity, and regulatory submissions.
gepetto;davila7/claude-code-templates;ai-research/gepetto;Generates detailed implementation plans using LLMs and stakeholder research for feature planning.
concise-planning;davila7/claude-code-templates;productivity/concise-planning;Generates clear, actionable checklists for coding tasks.
geo-fundamentals;davila7/claude-code-templates;utilities/geo-fundamentals;Optimizes AI search engines like ChatGPT, Claude, and Perplexity with generative engine techniques.
qms-audit-expert;davila7/claude-code-templates;enterprise-communication/qms-audit-expert;A senior QMS audit expert for ISO 13485 compliance and audit program management.
torchdrug;davila7/claude-code-templates;scientific/torchdrug;A graph-based drug discovery toolkit using GNNs for molecular property prediction and protein modeling.
meme-factory;davila7/claude-code-templates;creative-design/meme-factory;Generate memes using the memegen.link API for social media and content humor.
cc-skill-strategic-compact;davila7/claude-code-templates;development/cc-skill-strategic-compact;A development skill for Claude code generation and management.
pufferlib;davila7/claude-code-templates;scientific/pufferlib;A skill for reinforcement learning tasks including PPO training, custom environment development, and multi-agent systems.
popup-cro;davila7/claude-code-templates;business-marketing/popup-cro;Optimize popups, modals, and banners for conversion rate improvement.
esm;davila7/claude-code-templates;scientific/esm;A comprehensive toolkit for protein language models including ESM3 and ESM C, supporting protein sequence analysis, structure prediction, an
session-handoff;davila7/claude-code-templates;enterprise-communication/session-handoff;Generates handoff documents for AI agent sessions to ensure seamless transitions and context preservation.
cirq;davila7/claude-code-templates;scientific/cirq;A skill for quantum computing framework to build, simulate, optimize, and execute quantum circuits.
heygen-best-practices;davila7/claude-code-templates;development/heygen-best-practices;Best practices for using HeyGen's AI avatar video creation API.
ship-learn-next;davila7/claude-code-templates;productivity/ship-learn-next;Transform learning content into actionable implementation plans using the Ship-Learn-Next framework.
form-cro;davila7/claude-code-templates;business-marketing/form-cro;Optimizes various types of forms (lead capture, contact, demo, application, survey, checkout) for better conversion rates.
tavily-web;davila7/claude-code-templates;web-development/tavily-web;A skill for web search, content extraction, crawling, and research using Tavily API.
plugin-forge;davila7/claude-code-templates;development/plugin-forge;Create and manage Claude Code plugins with proper structure and marketplace integration.
feedback-mastery;davila7/claude-code-templates;enterprise-communication/feedback-mastery;Master difficult conversations and give constructive feedback using structured frameworks like SBI and P-D-F model.
exa-search;davila7/claude-code-templates;web-development/exa-search;Perform semantic search and content discovery using the Exa API.
zapier-make-patterns;davila7/claude-code-templates;workflow-automation/zapier-make-patterns;This skill helps users choose between Zapier and Make for no-code automation, focusing on when to use each platform and how to build reliabl
blockrun;davila7/claude-code-templates;web-development/blockrun;This skill enables access to external models and capabilities that Claude lacks, such as image generation and real-time data.
openai-docs;davila7/claude-code-templates;ai-research/openai-docs;Provides up-to-date OpenAI official documentation with citations for building with OpenAI products, APIs, and SDKs.
nemo-evaluator-sdk;davila7/claude-code-templates;ai-research/evaluation-nemo-evaluator;Evaluates LLMs across 100+ benchmarks from 18+ harnesses with multi-backend execution on local Docker, Slurm HPC, or cloud platforms.
verl-rl-training;davila7/claude-code-templates;ai-research/post-training-verl;Guidance for training LLMs with reinforcement learning (RLHF, PPO, GRPO) using verl infrastructure.
distributed-llm-pretraining-torchtitan;davila7/claude-code-templates;ai-research/model-architecture-torchtitan;Enables PyTorch-native distributed LLM pretraining via torchtitan with 4D parallelism, scaling from 8 to 512+ GPUs.
screenshot;davila7/claude-code-templates;media/screenshot;Automatically capture screenshots of desktop, system, apps, or windows when requested.
m05-type-driven;rustfs/rustfs;;A skill for type-driven development with AI assistance.
m06-error-handling;rustfs/rustfs;;A skill for handling errors in AI/LLM applications.
m04-zero-cost;rustfs/rustfs;;A skill for zero-cost LLM prompting and tooling.
m10-performance;rustfs/rustfs;;Optimizes LLM performance and efficiency.
ralph-plan;mastra-ai/mastra;ralph-plan;An interactive planning assistant for creating structured ralph-loop commands via conversation.
prompt-engineer;sickn33/antigravity-awesome-skills;prompt-engineer;Transforms user prompts into optimized prompts using various frameworks like RTF, RISEN, Chain of Thought, etc.
agent-memory-systems;sickn33/antigravity-awesome-skills;agent-memory-systems;Explores agent memory architecture, covering short-term context windows and long-term vector storage strategies for intelligent agents.
ai-agents-architect;sickn33/antigravity-awesome-skills;ai-agents-architect;Expert in designing and building autonomous AI agents. Masters tool use, memory systems, planning strategies, and multi-agent orchestration.
langgraph;sickn33/antigravity-awesome-skills;langgraph;Expert in LangGraph framework for building stateful, multi-actor AI applications. Covers graph construction, state management, and persisten
prompt-engineering;sickn33/antigravity-awesome-skills;prompt-engineering;Expert guide on prompt engineering patterns, best practices, and optimization techniques for LLMs.
geo-fundamentals;sickn33/antigravity-awesome-skills;geo-fundamentals;Optimizes AI search engines like ChatGPT, Claude, and Perplexity with generative engine techniques.
conversation-memory;sickn33/antigravity-awesome-skills;conversation-memory;Manages persistent memory for LLM conversations with short-term, long-term, and entity-based storage.
content-creator;sickn33/antigravity-awesome-skills;content-creator;Generate SEO-optimized marketing content with consistent brand voice using AI.
autonomous-agents;sickn33/antigravity-awesome-skills;autonomous-agents;An autonomous agent skill focusing on goal decomposition, planning, tool execution, and reliability in LLM systems.
multi-agent-brainstorming;sickn33/antigravity-awesome-skills;multi-agent-brainstorming;A multi-agent brainstorming skill for structured design reviews with distinct roles to prevent blind spots and ensure thorough evaluation.
copywriting;sickn33/antigravity-awesome-skills;copywriting;This skill helps create clear, compelling, and testable marketing copy for various web pages while following best practices.
context-window-management;sickn33/antigravity-awesome-skills;context-window-management;Manage LLM context windows with strategies like summarization, trimming, and routing to avoid context rot.
concise-planning;sickn33/antigravity-awesome-skills;concise-planning;Generates clear, actionable checklists for coding tasks.
agent-memory-mcp;sickn33/antigravity-awesome-skills;agent-memory-mcp;A hybrid memory system for AI agents providing persistent and searchable knowledge management.
daily-news-report;sickn33/antigravity-awesome-skills;daily-news-report;Automatically scrapes and summarizes technical news into daily Markdown reports.
app-builder;sickn33/antigravity-awesome-skills;app-builder;An orchestrator that builds full-stack applications from natural language requests using LLMs and agent coordination.
ai-product;sickn33/antigravity-awesome-skills;ai-product;An AI-powered product skill covering LLM integration, RAG, prompt engineering, and cost optimization.
autonomous-agent-patterns;sickn33/antigravity-awesome-skills;autonomous-agent-patterns;Design patterns for building autonomous coding agents, covering tool integration, permission systems, and human-in-the-loop workflows.
rag-engineer;sickn33/antigravity-awesome-skills;rag-engineer;Build Retrieval-Augmented Generation systems with expertise in embeddings, vector databases, and retrieval optimization.
voice-ai-development;sickn33/antigravity-awesome-skills;voice-ai-development;Build voice AI applications with real-time agents, speech-to-text, and text-to-speech capabilities using OpenAI, Deepgram, ElevenLabs, and m
agent-tool-builder;sickn33/antigravity-awesome-skills;agent-tool-builder;A skill for designing effective AI agent tools with JSON Schema, error handling, and MCP standard.
llm-app-patterns;sickn33/antigravity-awesome-skills;llm-app-patterns;Production-ready patterns for building LLM apps, covering RAG, agents, prompt IDEs, and LLMOps monitoring.
computer-use-agents;sickn33/antigravity-awesome-skills;computer-use-agents;Build AI agents that interact with computers like humans do, covering screen viewing, cursor movement, button clicking, and text typing.
planning-with-files;sickn33/antigravity-awesome-skills;planning-with-files;A skill for file-based planning of complex tasks using task_plan.md, findings.md, and progress.md files.
skill-creator;sickn33/antigravity-awesome-skills;skill-creator;A guide for creating effective AI coding skills tailored for Azure SDKs and Microsoft Foundry services.
agent-manager-skill;sickn33/antigravity-awesome-skills;agent-manager-skill;Manage multiple local CLI agents via tmux sessions with cron-friendly scheduling.
prompt-library;sickn33/antigravity-awesome-skills;prompt-library;A curated library of high-quality prompts for coding, writing, analysis, and creative tasks.
youtube-summarizer;sickn33/antigravity-awesome-skills;youtube-summarizer;Extract transcripts from YouTube videos and generate comprehensive, detailed summaries using intelligent analysis frameworks
voice-agents;sickn33/antigravity-awesome-skills;voice-agents;A skill for building voice agents with low-latency speech-to-speech or pipeline architectures.
agent-evaluation;sickn33/antigravity-awesome-skills;agent-evaluation;Evaluate and benchmark LLM agents with behavioral testing, capability assessment, and reliability metrics.
notebooklm;sickn33/antigravity-awesome-skills;notebooklm;Query Google NotebookLM notebooks directly from Claude Code with source-grounded answers and reduced hallucinations.
parallel-agents;sickn33/antigravity-awesome-skills;parallel-agents;Orchestrate multiple independent agents for diverse domain tasks or comprehensive analysis.
langfuse;sickn33/antigravity-awesome-skills;langfuse;A skill expert in Langfuse, an open-source LLM observability platform for tracing, prompt management, and evaluation.
prompt-caching;sickn33/antigravity-awesome-skills;prompt-caching;Optimize LLM prompt caching with Anthropic, response caching, and CAG strategies.
skill-developer;sickn33/antigravity-awesome-skills;skill-developer;Create and manage Claude Code skills using Anthropic's best practices.
writing-skills;sickn33/antigravity-awesome-skills;writing-skills;A skill for creating, updating, or improving agent skills.
plan-writing;sickn33/antigravity-awesome-skills;plan-writing;A structured task planning skill for breaking down complex work into clear steps with dependencies and verification criteria.
viral-generator-builder;sickn33/antigravity-awesome-skills;viral-generator-builder;Build viral generator tools like quizzes, name generators, and avatar creators with sharing psychology.
rag-implementation;sickn33/antigravity-awesome-skills;rag-implementation;Implement Retrieval-Augmented Generation (RAG) systems with vector databases and semantic search for LLM applications.
crewai;sickn33/antigravity-awesome-skills;crewai;A skill for building collaborative AI agent teams using CrewAI framework.
cc-skill-strategic-compact;sickn33/antigravity-awesome-skills;cc-skill-strategic-compact;A development skill for Claude code generation and management.
competitor-alternatives;sickn33/antigravity-awesome-skills;competitor-alternatives;Create competitor comparison and alternative pages for SEO and sales enablement with deep research and modular content architecture.
writing-plans;sickn33/antigravity-awesome-skills;writing-plans;This skill helps create writing plans for multi-step tasks based on specs or requirements.
loki-mode;sickn33/antigravity-awesome-skills;loki-mode;A multi-agent autonomous system for Claude Code that orchestrates specialized agents to build and deploy products.
executing-plans;sickn33/antigravity-awesome-skills;executing-plans;Execute written implementation plans with review checkpoints.
social-content;sickn33/antigravity-awesome-skills;social-content;A skill for creating, scheduling, and optimizing social media content for various platforms like LinkedIn, Twitter, Instagram, TikTok, and F
zapier-make-patterns;sickn33/antigravity-awesome-skills;zapier-make-patterns;This skill helps users choose between Zapier and Make for no-code automation, focusing on when to use each platform and how to build reliabl
behavioral-modes;sickn33/antigravity-awesome-skills;behavioral-modes;Adapts AI behavior based on task type using predefined operational modes.
subagent-driven-development;sickn33/antigravity-awesome-skills;subagent-driven-development;Execute implementation plans with independent tasks using subagents.
dispatching-parallel-agents;sickn33/antigravity-awesome-skills;dispatching-parallel-agents;Dispatch parallel agents for independent tasks without shared state or dependencies.
mcp-builder;sickn33/antigravity-awesome-skills;mcp-builder;A guide for building high-quality MCP servers to enable LLMs to interact with external services via well-designed tools.
using-superpowers;sickn33/antigravity-awesome-skills;using-superpowers;Establishes skill usage protocol at conversation start, requiring skill tool invocation before any response.
copy-editing;sickn33/antigravity-awesome-skills;copy-editing;A skill for editing, reviewing, and improving marketing copy with systematic approaches.
cc-skill-continuous-learning;sickn33/antigravity-awesome-skills;cc-skill-continuous-learning;A skill for continuous learning and LLM optimization.
paywall-upgrade-cro;sickn33/antigravity-awesome-skills;paywall-upgrade-cro;Optimizes in-app paywalls and upgrade flows for freemium conversion.
email-sequence;sickn33/antigravity-awesome-skills;email-sequence;Create or optimize email sequences, drip campaigns, and automated email flows for customer engagement.
doc-coauthoring;sickn33/antigravity-awesome-skills;doc-coauthoring;A skill for guiding users through structured documentation co-authoring workflows.
ai-engineer;sickn33/antigravity-awesome-skills;ai-engineer;Builds production LLM apps, RAG systems, and agents with vector search, multimodal AI, and enterprise integrations.
architect-review;sickn33/antigravity-awesome-skills;architect-review;A skill for reviewing system designs and code changes for architectural integrity, scalability, and maintainability.
blockrun;sickn33/antigravity-awesome-skills;blockrun;This skill enables access to external models and capabilities that Claude lacks, such as image generation and real-time data.
slack-gif-creator;sickn33/antigravity-awesome-skills;slack-gif-creator;Create animated GIFs optimized for Slack with validation tools and animation concepts.
form-cro;sickn33/antigravity-awesome-skills;form-cro;Optimize various forms (lead capture, contact, demo request, etc.) to increase completion rates and improve lead quality.
code-documentation-code-explain;sickn33/antigravity-awesome-skills;code-documentation-code-explain;Explain complex code through narratives and step-by-step breakdowns for educational purposes.
claude-code-guide;sickn33/antigravity-awesome-skills;;A comprehensive guide to effectively using Claude Code, covering configuration, prompting, debugging, and best practices.
context7-auto-research;sickn33/antigravity-awesome-skills;context7-auto-research;Automatically fetches latest library/framework docs for Claude Code via Context7 API.
codex-review;sickn33/antigravity-awesome-skills;codex-review;Automated code review with changelog generation using Codex AI.
agent-orchestration-multi-agent-optimize;sickn33/antigravity-awesome-skills;agent-orchestration-multi-agent-optimize;Optimize multi-agent systems with coordinated profiling, workload distribution, and cost-aware orchestration.
code-reviewer;sickn33/antigravity-awesome-skills;code-reviewer;An elite code review expert focusing on AI-powered analysis, security, performance, and reliability.
audio-transcriber;sickn33/antigravity-awesome-skills;audio-transcriber;Transforms audio recordings into Markdown docs with intelligent LLM-powered summaries.
content-marketer;sickn33/antigravity-awesome-skills;content-marketer;An AI-powered content marketing strategist for omnichannel distribution and SEO optimization.
tavily-web;sickn33/antigravity-awesome-skills;tavily-web;A skill for web search, content extraction, crawling, and research using Tavily API.
exa-search;sickn33/antigravity-awesome-skills;exa-search;Perform semantic search and content discovery using the Exa API.
agent-orchestration-improve-agent;sickn33/antigravity-awesome-skills;agent-orchestration-improve-agent;Improve agent performance through analysis and iterative refinement.
context-compression;sickn33/antigravity-awesome-skills;context-compression;Optimizes token usage and compresses conversation history for long-running agent sessions.
ui-visual-validator;sickn33/antigravity-awesome-skills;ui-visual-validator;A skill for rigorous visual validation of UI components, design systems, and accessibility.
code-review-ai-ai-review;sickn33/antigravity-awesome-skills;code-review-ai-ai-review;An AI-powered code review skill combining static analysis, pattern recognition, and DevOps practices.
prompt-engineering-patterns;sickn33/antigravity-awesome-skills;prompt-engineering-patterns;Master advanced prompt engineering techniques for maximizing LLM performance, reliability, and controllability in production.
skill-seekers;sickn33/antigravity-awesome-skills;skill-seekers;Automatically convert documentation websites, GitHub repositories, and PDFs into Claude AI skills in minutes.
voice-ai-engine-development;sickn33/antigravity-awesome-skills;voice-ai-engine-development;Develop real-time conversational AI voice engines with LLM agents, TTS, and streaming capabilities.
comprehensive-review-full-review;sickn33/antigravity-awesome-skills;comprehensive-review-full-review;A skill for conducting comprehensive reviews and analysis of content or systems.
backtesting-frameworks;sickn33/antigravity-awesome-skills;backtesting-frameworks;Build robust backtesting systems for trading strategies with proper handling of look-ahead bias, survivorship bias, and transaction costs.
seo-content-writer;sickn33/antigravity-awesome-skills;seo-content-writer;Generates SEO-optimized content based on keywords and topic briefs.
memory-systems;sickn33/antigravity-awesome-skills;memory-systems;Design short-term, long-term, and graph-based memory architectures for AI systems
customer-support;sickn33/antigravity-awesome-skills;customer-support;An AI-powered customer support specialist with conversational AI, ticketing, and sentiment analysis capabilities.
llm-application-dev-langchain-agent;sickn33/antigravity-awesome-skills;llm-application-dev-langchain-agent;Expert LangChain agent developer for production-grade AI systems using LangChain 0.1+ and LangGraph.
docs-architect;sickn33/antigravity-awesome-skills;docs-architect;Generates comprehensive technical documentation from codebases, analyzing architecture and implementation details.
context-manager;sickn33/antigravity-awesome-skills;context-manager;Manages conversation context and memory for optimal AI performance.
error-debugging-multi-agent-review;sickn33/antigravity-awesome-skills;error-debugging-multi-agent-review;A skill for error debugging in multi-agent review processes.
langchain-architecture;sickn33/antigravity-awesome-skills;langchain-architecture;Design LLM applications using LangChain framework with agents, memory, and tool integration.
multi-agent-patterns;sickn33/antigravity-awesome-skills;multi-agent-patterns;Helps design and coordinate multi-agent systems, including supervisor patterns, swarm architecture, and agent handoffs.
debugger;sickn33/antigravity-awesome-skills;debugger;A debugging specialist skill for identifying and resolving errors, test failures, and unexpected behavior in AI/LLM systems.
context-management-context-restore;sickn33/antigravity-awesome-skills;context-management-context-restore;Restore context for LLM interactions.
llm-application-dev-prompt-optimize;sickn33/antigravity-awesome-skills;llm-application-dev-prompt-optimize;Optimize prompts for LLMs using constitutional AI, chain-of-thought reasoning, and model-specific techniques.
legal-advisor;sickn33/antigravity-awesome-skills;legal-advisor;A legal advisor skill powered by LLM to provide legal guidance and support.
context-optimization;sickn33/antigravity-awesome-skills;context-optimization;Optimizes LLM context usage to reduce token costs and improve efficiency via KV-cache optimization and context partitioning.
