# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
gdpr-dsgvo-expert;alirezarezvani/claude-skills;;Automates GDPR and DSGVO compliance checks, DPIA documentation, and data subject rights management.
organization-best-practices;better-auth/skills;main/better-auth/organization;Configure multi-tenant organizations, manage members and roles, and implement RBAC using Better Auth's organization plugin.
auth-patterns;davepoon/buildwithclaude;auth-patterns;A skill for handling authentication-related queries in Next.js applications, including NextAuth, Auth.js, middleware auth, and JWT.
auth-module-architecture;tencentblueking/bk-ci;auth-module-architecture;Guide for designing authentication module architecture with IAM integration, RBAC model, and OAuth.
permission-model-change-guide;tencentblueking/bk-ci;permission-model-change-guide;Guide for IAM RBAC permission model changes including resource types, operations, and migration scripts.
better-auth-security-best-practices;better-auth/skills;;Security best practices for better authentication implementation and management
two-factor-authentication-best-practices;better-auth/skills;main/better-auth/twoFactor;Implement 2FA flows using Better Auth's twoFactor plugin, including TOTP, email/SMS OTP, backup codes, and trusted devices.
pr-review;onekeyhq/app-monorepo;pr-review;A security-first PR review checklist focusing on auth, networking, sensitive data, and dependency updates.
1password;steipete/agent-scripts;1password;A skill for setting up and using 1Password CLI to manage secrets and authentication.
better-auth;mrgoonie/claudekit-skills;better-auth;A framework-agnostic TypeScript authentication framework with features like OAuth, 2FA, and RBAC.
clerk-setup;clerk/skills;main/skills/setup;Set up Clerk authentication for any project using official quickstart guides.
ghidra;mitsuhiko/agent-stuff;ghidra;Analyze and reverse engineer binaries using Ghidra's headless mode for decompilation and function extraction.
vuln-analysis-expert;tanweai/wooyun-legacy;;A vulnerability analysis expert system based on real-world cases for penetration testing and security auditing.
clerk-orgs;clerk/skills;main/skills/orgs;A skill for managing B2B SaaS organizations with Clerk, including multi-tenancy, role-based access, and SSO.
cognito;itsmostafa/aws-agent-skills;cognito;AWS Cognito for user authentication and authorization.
veil;bankrbot/openclaw-skills;;Privacy and shielded transactions on Base via Veil Cash using ZK proofs for anonymous transfers and private pools.
iam;itsmostafa/aws-agent-skills;iam;Manage AWS IAM policies, roles, and permissions for secure access control.
secrets-manager;itsmostafa/aws-agent-skills;secrets-manager;AWS Secrets Manager for secure secret storage and rotation with RDS integration
better-auth;jezweb/claude-skills;;A self-hosted authentication solution for TypeScript/Cloudflare Workers with social login, 2FA, and RBAC.
auth-wechat-miniprogram;tencentcloudbase/cloudbase-mcp;auth-wechat;Guide for WeChat Mini Program authentication with CloudBase, covering native login and cloud function integration.
firebase-auth;jezweb/claude-skills;;A skill for implementing Firebase Authentication with email/password, OAuth, phone auth, and custom tokens.
oauth-integrations;jezweb/claude-skills;;Implement OAuth 2.0 authentication with GitHub and Microsoft Entra in Cloudflare Workers.
cloudflare-turnstile;jezweb/claude-skills;;Add bot protection with Cloudflare Turnstile CAPTCHA alternative for forms, login, and spam prevention.
azure-auth;jezweb/claude-skills;;Azure AD authentication for React SPAs with MSAL.js and Cloudflare Workers JWT validation.
clerk-auth;jezweb/claude-skills;;A skill for Clerk authentication with API keys, Next.js middleware, and webhook handling.
mcp-oauth-cloudflare;jezweb/claude-skills;;Adds OAuth authentication to MCP servers on Cloudflare Workers with Google OAuth for Claude.ai compatibility.
security-review;getsentry/skills;main/plugins/sentry-skills/skills/security-review;Security code review for vulnerabilities. Systematic review with confidence-based reporting for injection, XSS, auth issues.
moai-platform-auth0;modu-ai/moai-adk;;A security specialist for Auth0, covering attack protection, MFA, token security, and compliance.
authenticate-wallet;coinbase/agentic-wallet-skills;authenticate-wallet;Wallet authentication skill for login, connection, and setup operations before wallet transactions
deep-analysis;cyberkaida/reverse-engineering-assistant;deep-analysis;Performs deep reverse engineering analysis on binaries to answer specific security questions and make incremental improvements to understand
repomix-safe-mixer;daymade/claude-code-skills;;Safely package codebases with repomix by automatically detecting and removing hardcoded credentials before packing.
ctf-pwn;cyberkaida/reverse-engineering-assistant;ctf-pwn;Solve CTF binary exploitation challenges by discovering and exploiting memory corruption vulnerabilities to read flags.
ctf-rev;cyberkaida/reverse-engineering-assistant;ctf-rev;Solve CTF reverse engineering challenges using systematic analysis to find flags, keys, or passwords in binaries and obfuscated code.
axiom-privacy-ux;charleswiltgen/axiom;axiom-privacy-ux;A skill for implementing privacy manifests, permissions, and App Tracking Transparency UX on Apple platforms.
axiom-file-protection-ref;charleswiltgen/axiom;axiom-file-protection-ref;Provides comprehensive reference for iOS file encryption and data protection APIs.
ctf-crypto;cyberkaida/reverse-engineering-assistant;ctf-crypto;Solve CTF cryptography challenges by identifying and exploiting weak crypto implementations in binaries to extract keys or decrypt data.
security;alinaqi/claude-bootstrap;security;A skill focused on OWASP security patterns, secrets management, and security testing.
skill-scanner;getsentry/skills;main/plugins/sentry-skills/skills/skill-scanner;Scans agent skills for security issues like prompt injection, malicious scripts, and supply chain risks to ensure safe installation.
credentials;alinaqi/claude-bootstrap;credentials;Manages API keys centrally from Access.txt for secure access control.
owasp-security;hoodini/ai-agents-skills;owasp-security;Implement secure coding practices based on OWASP Top 10 to prevent vulnerabilities and secure APIs.
backend-security-coder;rmyndharis/antigravity-skills;backend-security-coder;A skill focused on secure backend coding practices including input validation, authentication, and API security.
claude-settings-audit;getsentry/skills;main/plugins/sentry-skills/skills/claude-settings-audit;Audit repository settings for Claude Code permissions and detect tech stack.
azure-identity-dotnet;microsoft/agent-skills;azure-identity-dotnet;Provides authentication for Azure SDK clients using Microsoft Entra ID.
azure-keyvault-py;microsoft/agent-skills;azure-keyvault-py;Manage secrets, keys, and certificates securely with Azure Key Vault SDK for Python.
auth-wechat-miniprogram;tencentcloudbase/skills;main/skills/auth-wechat;Guide for WeChat Mini Program authentication with CloudBase, covering native login and cloud function integration.
convex-security-check;waynesutton/convexskills;convex-security-check;Security audit checklist for Convex applications covering auth, function exposure, validation, RLS, and env var handling.
convex-security-audit;waynesutton/convexskills;convex-security-audit;Deep security review patterns for authorization logic, data access boundaries, action isolation, rate limiting, and protecting sensitive ope
spring-boot-security-jwt;giuseppe-trisciuoglio/developer-kit;spring-boot-security-jwt;JWT authentication and authorization patterns for Spring Boot 3.5.x with JJWT, Bearer/cookie auth, database/OAuth2 integration, and RBAC acc
django-access-review;getsentry/skills;main/plugins/sentry-skills/skills/django-access-review;Security review for Django access control and IDOR vulnerabilities. Analyzes views, DRF viewsets, ORM queries for authorization issues.
aws-sdk-java-v2-kms;giuseppe-trisciuoglio/developer-kit;aws-sdk-java-v2-kms;AWS KMS patterns for Java 2.x SDK covering encryption keys, data encryption/decryption, key rotation, and Spring Boot integration.
api-security-hardening;aj-geddes/useful-ai-prompts;api-security-hardening;Hardens REST APIs with authentication, rate limiting, CORS, and input validation.
better-auth-best-practices;better-auth/skills;;Best practices and guidelines for implementing authentication securely, focusing on the Better Auth library or general standards.
sensitive-browser;napoleond/sensitive-browser;;A skill for executing sensitive browser actions like login and payments securely outside the main agent loop.
cybersecurity-analyst;rysweet/amplihack;cybersecurity-analyst;Analyzes cybersecurity events using threat modeling, attack surface analysis, and risk-based frameworks like MITRE ATT&CK.
auth-web-cloudbase;tencentcloudbase/skills;main/skills/auth-web;Provides Web frontend authentication solutions with multiple login methods and user management for CloudBase.
auth-tool-cloudbase;tencentcloudbase/skills;main/skills/auth-tool;Configure and manage authentication providers for web apps using CloudBase Auth tool.
auth-nodejs-cloudbase;tencentcloudbase/skills;main/skills/auth-nodejs;A complete guide for CloudBase Auth using the CloudBase Node SDK, covering caller identity, user lookup, custom login tickets, and server-si
code-security;semgrep/skills;main/skills/code-security;Provides security guidelines for writing secure code, useful for code review and vulnerability checking.
n8n-security-testing;proffesor-for-testing/agentic-qe;n8n-security-testing;Security testing for n8n workflows including credential exposure detection, OAuth validation, API key management testing, and data sanitizat
security-compliance-audit;aj-geddes/useful-ai-prompts;security-compliance-audit;Conduct comprehensive security compliance audits for SOC 2, GDPR, HIPAA, PCI-DSS, and ISO 27001.
create-auth-skill;better-auth/skills;;Skill template for creating authentication logic or setup.
access-control-rbac;aj-geddes/useful-ai-prompts;access-control-rbac;Implement Role-Based Access Control (RBAC) for secure permission management.
security-testing;aj-geddes/useful-ai-prompts;security-testing;A skill for identifying security vulnerabilities using SAST, DAST, penetration testing, and dependency scanning.
llm-security;semgrep/skills;main/skills/llm-security;Provides security guidelines for LLM applications based on OWASP Top 10 for LLM 2025.
semgrep;semgrep/skills;main/skills/semgrep;Run Semgrep static analysis scans and create custom detection rules for security vulnerabilities and bug patterns.
api-rate-limiting;aj-geddes/useful-ai-prompts;api-rate-limiting;Implement API rate limiting using token bucket, sliding window, and fixed window algorithms to protect APIs from abuse.
clawdstrike;cantinaxyz/clawdstrike;;Security audit and threat model for OpenClaw gateway hosts. Verifies configuration, exposure, skills/plugins, filesystem hygiene, and produc
api-authentication;aj-geddes/useful-ai-prompts;api-authentication;Secure API authentication using JWT, OAuth 2.0, API keys, and session management.
oauth-implementation;aj-geddes/useful-ai-prompts;oauth-implementation;Implement secure OAuth 2.0, OpenID Connect (OIDC), JWT authentication, and SSO integration for web and mobile apps.
prompt-guard;seojoonkim/prompt-guard;;Prompt injection defense with 577+ patterns, optional API, tiered loading, hash cache, 11 SHIELD categories, 10 languages support.
data-encryption;aj-geddes/useful-ai-prompts;data-encryption;Implement strong encryption using AES, RSA, TLS, and proper key management for data at rest, in transit, or end-to-end encryption.
security-audit-logging;aj-geddes/useful-ai-prompts;security-audit-logging;Implement comprehensive security audit logging for compliance, forensics, and SIEM integration.
penetration-testing;aj-geddes/useful-ai-prompts;penetration-testing;Ethical hacking and security testing using penetration testing tools and exploit frameworks.
vulnerability-scanning;aj-geddes/useful-ai-prompts;vulnerability-scanning;Automated vulnerability detection using OWASP tools and CVE databases for security audits and compliance checks.
incident-response-plan;aj-geddes/useful-ai-prompts;incident-response-plan;Create and execute incident response procedures for security breaches, data leaks, and cyber attacks.
security-headers-configuration;aj-geddes/useful-ai-prompts;security-headers-configuration;Configure HTTP security headers for web application hardening.
rate-limiting-implementation;aj-geddes/useful-ai-prompts;rate-limiting-implementation;Implement rate limiting, throttling, and API quotas to protect services from abuse and manage system load.
session-management;aj-geddes/useful-ai-prompts;session-management;Manage user sessions securely with JWT tokens, refresh, logout, and CSRF protection.
sql-injection-prevention;aj-geddes/useful-ai-prompts;sql-injection-prevention;Prevent SQL injection attacks using prepared statements and input validation.
ssl-certificate-management;aj-geddes/useful-ai-prompts;ssl-certificate-management;Automated SSL/TLS certificate management with provisioning, renewal, and monitoring.
cloud-security-configuration;aj-geddes/useful-ai-prompts;cloud-security-configuration;Configure cloud security across AWS, Azure, and GCP with IAM, encryption, and network security.
csrf-protection;aj-geddes/useful-ai-prompts;csrf-protection;Implement CSRF protection using tokens, SameSite cookies, and origin validation for web applications.
security-documentation;aj-geddes/useful-ai-prompts;security-documentation;Generate security policies, guidelines, and compliance documentation.
zero-trust-architecture;aj-geddes/useful-ai-prompts;zero-trust-architecture;Implement a Zero Trust security model with identity verification, microsegmentation, and continuous monitoring for secure cloud-native apps.
ln-621-security-auditor;levnikolaevich/claude-code-skills;;Security audit worker checking secrets, SQLi, XSS, dependencies, and input validation. Returns findings with severity and recommendations.
xss-prevention;aj-geddes/useful-ai-prompts;xss-prevention;Prevent Cross-Site Scripting (XSS) attacks using input sanitization, output encoding, and CSP.
secrets-management;aj-geddes/useful-ai-prompts;secrets-management;Manages secrets using HashiCorp Vault, AWS Secrets Manager, or Kubernetes Secrets for secure credential storage and rotation.
network-security-groups;aj-geddes/useful-ai-prompts;network-security-groups;Configure network security groups and firewall rules for traffic control and network segmentation.
secrets-rotation;aj-geddes/useful-ai-prompts;secrets-rotation;Automated secrets rotation for API keys, credentials, certificates, and encryption keys.
security-review;zackkorman/skills;main/skills/security-review;Perform security reviews and audit codebases for vulnerabilities.
mapbox-token-security;mapbox/mapbox-agent-skills;mapbox-token-security;Security best practices for Mapbox access tokens, including scope management, URL restrictions, rotation strategies, and protecting sensitiv
owasp-top-10;yonatangross/orchestkit;;OWASP Top 10 security assessment and vulnerability analysis tool for identifying common web application security risks.
owasp-top-10;nickcrew/claude-ctx-plugin;owasp-top-10;OWASP Top 10 security vulnerabilities with detection and remediation patterns for security audits and secure coding.
ffuf-web-fuzzing;jthack/ffuf_claude_skill;;Expert guidance for ffuf web fuzzing during penetration testing, including authenticated fuzzing with raw requests, auto-calibration, and re
security-scanning;yonatangross/orchestkit;;Security scanning skill for identifying vulnerabilities and security issues in applications and systems.
security-review-2;zackkorman/skills;main/skills/security-review-2;A general skill for performing security reviews and auditing codebases for vulnerabilities. ALWAYS run this at the end of each task.
drupal-security;madsnorgaard/agent-resources;drupal-security;Drupal security expertise that auto-activates to prevent XSS, SQL injection, and access bypass vulnerabilities.
ctf-solver;hacktronai/skills;main/ctf-solver;Solve CTF challenges by analyzing descriptions, source code, and interacting with challenge environments to capture flags.
license-keys;dodopayments/skills;main/dodo-payments/license-keys;A guide for implementing license key management with Dodo Payments, including activation, validation, and access control.
api-security-review;bobmatnyc/claude-mpm-skills;;A checklist for API security review before deployment, focusing on authentication, authorization, and input validation.
ctf-web;ljagiello/ctf-skills;;Offers web exploitation techniques for CTF challenges, covering XSS, SQLi, SSRF, JWT attacks, and common web security vulnerabilities for pr
wordpress-security-validation;bobmatnyc/claude-mpm-skills;;A security-focused WordPress development skill emphasizing nonces, sanitization, and escaping to prevent XSS, CSRF, and SQL injection.
software-security-appsec;vasilyu1983/ai-agents-public;software-security-appsec;A modern application security skill aligned with OWASP Top 10:2025, NIST SSDF, and zero trust principles.
ctf-osint;ljagiello/ctf-skills;;OSINT techniques for CTF challenges. Gather info from public sources, social media, DNS, geolocation, and identify unknown data like hashes.
auth0-mfa;auth0/agent-skills;auth0-mfa;Add multi-factor authentication (MFA/2FA) or require additional verification for sensitive operations using Auth0
authjs-skills;gocallum/nextjs16-agent-skills;authjs-skills;Setup authentication for Next.js with Google OAuth and credentials provider.
docker-security-guide;josiahsiegel/claude-plugin-marketplace;docker-security-guide;Comprehensive Docker security guidelines and threat mitigation strategies.
security-auditor;erichowens/some_claude_skills;security-auditor;Security vulnerability scanner and OWASP compliance auditor for codebases with dependency scanning, secret detection, and SAST.
dcg;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;dcg;High-performance Rust hook for Claude Code that blocks dangerous commands before execution with SIMD acceleration and whitelist-first archit
authentication;andrelandgraf/fullstackrecipes;authentication;A complete authentication system with email verification, password reset, and protected routes.
security-auditor;ovachiever/droid-tings;security-auditor;Continuously scans for security vulnerabilities including OWASP Top 10 and common issues.
better-auth-authentication;bobmatnyc/claude-mpm-skills;;A skill for implementing email/password authentication and social login flows in TypeScript applications.
flywheel-discord;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;flywheel-discord;Security rules and behavioral guidelines for operating as Clawdstein in The Agent Flywheel Hub Discord server with strict data isolation.
senior-security;borghei/claude-skills;;A security engineering toolkit for threat modeling, vulnerability analysis, secure architecture, and penetration testing with OWASP guidance
threat-modeling;bobmatnyc/claude-mpm-skills;;A threat modeling workflow for software systems including scope, data flow diagrams, STRIDE analysis, risk scoring, and mitigation planning.
better-auth-plugins;bobmatnyc/claude-mpm-skills;;A TypeScript-based authentication plugin system for adding advanced features like 2FA, magic links, and JWT.
security-expert;shipshitdev/library;security-expert;A security expert skill focused on application security, OWASP Top 10, and best practices for React, Next.js, and NestJS.
hipaa-compliance;erichowens/some_claude_skills;hipaa-compliance;Ensure HIPAA compliance when handling Protected Health Information (PHI). Activates for audit logging, data access, security events, and com
network-engineer;404kidwiz/claude-supercode-skills;;Designs secure network architectures with zero-trust principles for cloud and hybrid environments.
wish-ssh-code-review;existential-birds/beagle;wish-ssh-code-review;Reviews SSH server code for security patterns and session handling using charmbracelet/wish.
vercel-security-access;bobmatnyc/claude-mpm-skills;;Manage Vercel project security and access controls including RBAC, SSO, and 2FA.
oauth2-authentication;manutej/luxor-claude-marketplace;oauth2-authentication;A comprehensive OAuth2 authentication skill covering authorization flows, token management, PKCE, OpenID Connect, and security best practice
better-auth-core;bobmatnyc/claude-mpm-skills;;A TypeScript-based authentication core for managing sessions and server-side APIs.
mapbox-token-security;mapbox/mcp-devkit-server;mapbox-token-security;Security best practices for Mapbox access tokens, including scope management, URL restrictions, rotation strategies, and protecting sensitiv
supabase-help;yoanbernabeu/supabase-pentest-skills;orchestration/supabase-help;Provides quick reference for Supabase security audit skills with usage examples and command overview.
capacitor-security;cap-go/capacitor-skills;capacitor-security;A comprehensive security guide for Capacitor apps using the Capsec scanner, covering 63+ security rules.
supabase-extract-db-string;yoanbernabeu/supabase-pentest-skills;extraction/supabase-extract-db-string;Detects exposed PostgreSQL database connection strings in client-side code to prevent direct database access.
supabase-audit-rpc;yoanbernabeu/supabase-pentest-skills;audit-api/supabase-audit-rpc;Audit Supabase PostgreSQL RPC functions for security issues and RLS bypass risks.
supabase-extract-service-key;yoanbernabeu/supabase-pentest-skills;extraction/supabase-extract-service-key;Detects leaked Supabase service_role keys in client-side code.
supabase-audit-auth-config;yoanbernabeu/supabase-pentest-skills;audit-auth/supabase-audit-auth-config;Analyzes Supabase auth config for security issues.
supabase-audit-buckets-list;yoanbernabeu/supabase-pentest-skills;audit-storage/supabase-audit-buckets-list;Audit Supabase storage buckets to identify potential security risks.
supabase-audit-rls;yoanbernabeu/supabase-pentest-skills;audit-api/supabase-audit-rls;Tests Row Level Security policies for bypass vulnerabilities in Supabase.
supabase-audit-buckets-public;yoanbernabeu/supabase-pentest-skills;audit-storage/supabase-audit-buckets-public;Audit Supabase storage buckets for public accessibility and sensitive data exposure.
supabase-audit-realtime;yoanbernabeu/supabase-pentest-skills;audit-realtime/supabase-audit-realtime;Audit Supabase Realtime WebSocket channels for unauthorized access and data exposure.
healthcare-compliance;eddiebe147/claude-settings;;A skill for ensuring HIPAA compliance and handling healthcare regulations.
supabase-report;yoanbernabeu/supabase-pentest-skills;report/supabase-report;Generates a comprehensive Markdown security audit report with executive summary, findings, and remediation guidance.
supabase-extract-anon-key;yoanbernabeu/supabase-pentest-skills;extraction/supabase-extract-anon-key;Extract Supabase anon key from client-side code for RLS testing.
supabase-pentest;yoanbernabeu/supabase-pentest-skills;orchestration/supabase-pentest;Orchestrate a Supabase security audit with guided execution and ownership confirmation.
supabase-extract-jwt;yoanbernabeu/supabase-pentest-skills;extraction/supabase-extract-jwt;Extract and decode Supabase-related JWTs from client-side code, cookies, and local storage.
supabase-audit-buckets-read;yoanbernabeu/supabase-pentest-skills;audit-storage/supabase-audit-buckets-read;Audit Supabase storage buckets for access control verification.
supabase-audit-tables-list;yoanbernabeu/supabase-pentest-skills;audit-api/supabase-audit-tables-list;Audit Supabase tables exposed via PostgREST API to identify attack surface.
supabase-report-compare;yoanbernabeu/supabase-pentest-skills;report/supabase-report-compare;Compare security audit reports to track remediation and identify new vulnerabilities.
supabase-audit-tables-read;yoanbernabeu/supabase-pentest-skills;audit-api/supabase-audit-tables-read;Audit Supabase table access to verify data exposure and RLS effectiveness.
supabase-audit-auth-signup;yoanbernabeu/supabase-pentest-skills;audit-auth/supabase-audit-auth-signup;Audit Supabase user signup for security vulnerabilities and abuse risks.
supabase-audit-functions;yoanbernabeu/supabase-pentest-skills;audit-functions/supabase-audit-functions;Audit Supabase Edge Functions for security issues.
supabase-audit-auth-users;yoanbernabeu/supabase-pentest-skills;audit-auth/supabase-audit-auth-users;Audit Supabase auth users for enumeration vulnerabilities.
security-scanning;bobmatnyc/claude-mpm-skills;;CI security scanning for secrets, dependencies, SAST, triage, and expiring exceptions.
supabase-evidence;yoanbernabeu/supabase-pentest-skills;evidence/supabase-evidence;Initialize and manage evidence collection for security audits with documented findings.
supabase-audit-authenticated;yoanbernabeu/supabase-pentest-skills;audit-auth/supabase-audit-authenticated;Audit authenticated vs anonymous user access in Supabase to detect IDOR and privilege escalation.
security-testing-patterns;nickcrew/claude-ctx-plugin;security-testing-patterns;Security testing patterns covering SAST, DAST, penetration testing, and vulnerability assessment for secure application development.
security-scanner;eddiebe147/claude-settings;;Scans code and infrastructure for security vulnerabilities and compliance issues.
ipsw;blacktop/ipsw-skill;;Apple firmware and binary reverse engineering with the ipsw CLI tool for iOS/macOS binary analysis, disassembly, header dumping, and securit
git-safety;shipshitdev/library;git-safety;Scan git history for sensitive files and clean leaked credentials.
appsec-expert;martinholovsky/claude-skills-generator;appsec-expert;An elite application security expert for secure SDLC, OWASP Top 10 2025, SAST/DAST/SCA integration, and vulnerability remediation.
ci/cd-pipeline-security-expert;martinholovsky/claude-skills-generator;ci-cd;A CI/CD pipeline security expert focused on secret management, code signing, and supply chain protection for desktop applications.
open-source-checker;shipshitdev/library;open-source-checker;Detects private information, API keys, and sensitive data in codebases before open sourcing.
better-auth-protected-routes;andrelandgraf/fullstackrecipes;better-auth-protected-routes;Protect server-side routes with authentication enforcement.
cryptography;melodic-software/claude-code-plugins;cryptography;Covers encryption, hashing, TLS configuration, key management, and post-quantum considerations for secure cryptographic implementations.
clerk-validator;shipshitdev/library;clerk-validator;Validates Clerk authentication setup and detects deprecated patterns in Next.js applications.
devsecops-expert;martinholovsky/claude-skills-generator;devsecops-expert;A DevSecOps expert skill for secure CI/CD pipelines, shift-left security, and compliance automation.
encore-auth;encoredev/skills;main/encore/auth;Implement authentication with auth handlers and gateways in Encore.ts.
better-auth-setup;andrelandgraf/fullstackrecipes;better-auth-setup;Set up user authentication with Better Auth, Drizzle ORM, and Neon Postgres.
using-authentication;andrelandgraf/fullstackrecipes;using-authentication;This skill demonstrates how to implement client and server-side authentication using Better Auth, covering session management, protected rou
kanidm-expert;martinholovsky/claude-skills-generator;kanidm-expert;Expert in Kanidm identity management system with focus on user/group management, OAuth2/OIDC, LDAP, RADIUS, SSH key management, WebAuthn, an
sqlcipher-encrypted-database-expert;martinholovsky/claude-skills-generator;sqlcipher;Expert in SQLCipher encrypted database development with focus on encryption key management, key rotation, secure data handling, and cryptogr
dependency-auditor;ovachiever/droid-tings;dependency-auditor;Audits dependencies for vulnerabilities using npm audit and pip-audit.
opencode-authentication;supercent-io/skills-template;;Handles OAuth authentication flows for multiple AI services including Claude Code, Gemini, and Codex.
secret-scanner;ovachiever/droid-tings;secret-scanner;Detects exposed secrets, API keys, credentials, and tokens in code before commits or file saves.
security-engineer;daffy0208/ai-dev-standards;security-engineer;A skill for implementing security best practices across the application stack, covering OWASP Top 10, auth patterns, and vulnerability preve
forensic-data-engineer;daffy0208/ai-dev-standards;forensic-data-engineer;A forensic data engineer specializing in data forensics, anomaly detection, and fraud detection.
defender-for-devops;josiahsiegel/claude-plugin-marketplace;defender-for-devops;Microsoft Defender for DevOps integration with Azure Pipelines for security automation and threat protection in CI/CD pipelines.
security-architect;daffy0208/ai-dev-standards;security-architect;A comprehensive security architecture skill combining threat modeling, secure design, code review, and compliance validation.
skills-security-check;toolsai/skills-security-check;;Detect skill vulnerabilities using static and AI checks. Activate evaluation upon scan requests for security assessment.
security-first-2025;josiahsiegel/claude-plugin-marketplace;security-first-2025;Security-first bash scripting patterns for 2025 with mandatory validation and zero-trust principles
git-security-2025;josiahsiegel/claude-plugin-marketplace;git-security-2025;Git security best practices for 2025 including signed commits, zero-trust workflows, secret scanning, and verification
specstory-guard;specstoryai/agent-skills;specstory-guard;Installs a pre-commit hook to scan .specstory/history for secrets before commits.
powershell-security;josiahsiegel/claude-plugin-marketplace;powershell-security;Modern PowerShell security practices including SecretManagement, JEA, WDAC, and credential protection
smart-contract-security;pluginagentmarketplace/custom-plugin-blockchain;smart-contract-security;Master smart contract security with auditing, vulnerability detection, and incident response.
supabase-auth;nice-wolf-studio/claude-code-supabase-skills;supabase-auth;A skill for managing Supabase authentication and user operations including signup, signin, and password reset.
bitwarden;andrejones92/canifi-life-os;;A skill for managing passwords and secrets using Bitwarden, focusing on authentication and security audit capabilities.
security-check;schroneko/security-check;;A skill that performs security checks in response to specific prompts.
configuring-tauri-permissions;dchuk/claude-code-tauri-skills;;Guide to configuring Tauri permissions including security systems, allow/deny lists, and plugin permissions.
code-review-security;hieutrtr/ai1-skills;code-review-security;Security-focused code review checklist and automated scanning patterns for pull requests, authentication code, OWASP Top 10 vulnerabilities,
kubernetes-security-policies;nickcrew/claude-ctx-plugin;kubernetes-security-policies;Implements Kubernetes security policies, RBAC, and Pod Security Standards for hardened cluster deployments.
keycloak-administration;dauquangthanh/hanoi-rainbow;keycloak-administration;Comprehensive KeyCloak administration guidance for realm management, user/group administration, client configuration, authentication flows,
lastpass;andrejones92/canifi-life-os;;LastPass password manager integration for secure credential storage and authentication management
dashlane;andrejones92/canifi-life-os;;Dashlane password manager skill for secure credential storage and authentication management
1password;andrejones92/canifi-life-os;;A skill for managing passwords and authentication using 1Password.
kali-docker-pentesting;kroegha/kali-docker-pentesting;;Comprehensive pentesting toolkit using Kali Linux Docker container with 200+ security tools for assessments and vulnerability scanning.
frontend-security;schalkneethling/webdev-agent-skills;;Audit frontend codebases for security vulnerabilities including XSS/CSRF/DOM issues, CSP configs, input validation, and dependency checks ba
openfga;openfga/agent-skills;openfga;OpenFGA authorization modeling best practices and guidelines for creating, reviewing, or refactoring authorization models with support for m
rbac-authorization-patterns;linehaul-ai/linehaulai-claude-marketplace;architecture/rbac-authorization-patterns;Provides RBAC and multi-tenant authorization patterns for laneweaverTMS with JWT claims and RLS policies.
gdpr-ccpa-privacy-auditor;jorgealves/agent_skills;;Audits web applications to ensure privacy policies match actual data collection practices, identifying discrepancies in cookies, tracking sc
prompt-injection-scanner;jorgealves/agent_skills;;Audits agent skill instructions and system prompts for vulnerabilities to prompt hijacking and indirect injection.
hipaa-compliance-guard;jorgealves/agent_skills;;Audits HealthTech applications for HIPAA technical safeguards like encryption and audit logging.
solodit;bowtiedswan/solodit-api-skill;;Search 50,000+ smart contract vulnerabilities from Cyfrin Solodit with 8 MCP tools for blockchain security analysis.
openharmony-security-review;openharmonyinsight/openharmony-skills;openharmony-security-review;Reviews OpenHarmony C++ system service code for security vulnerabilities, focusing on IPC handlers, multithreading, and sensitive data handl
