# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
vuetify0;vuetifyjs/0;vuetify0;Build with @vuetify/v0 headless composables and components for Vue 3. Use when creating selection state (single, multi, grouped, stepped), form validation, tab/dialog/popover UI, provide/inject context, registries, virtual scrolling, pagination, keyboard shortcuts, resize observers, theming, breakpoints, or SSR-safe browser detection. Triggers on v0, vuetify0, headless components, or WAI-ARIA patterns.
rag-retrieval;yonatangross/orchestkit;rag-retrieval;Retrieval-Augmented Generation patterns for grounded LLM responses. Use when building RAG pipelines, embedding documents, implementing hybrid search, contextual retrieval, HyDE, agentic RAG, multimodal RAG, query decomposition, reranking, or pgvector search.
google-slides;sanjay3290/ai-skills;google-slides;Read and write Google Slides presentations - get text, find presentations, create presentations, add slides, replace text, and manage slide content. Use when user asks to: read a presentation, create slides, find slides, add a slide, replace text in a presentation, or manage presentation content. Lightweight integration with standalone OAuth authentication supporting full read/write access.
quality-gates;yonatangross/orchestkit;quality-gates;Use when assessing task complexity, before starting complex tasks, when stuck after multiple attempts, or reviewing code against best practices. Provides quality-gates scoring (1-5), escalation workflows, and pattern library management.
sf-soql;jaganpro/sf-skills;;Advanced SOQL skill with natural language to query generation, query optimization, relationship traversal, aggregate functions, and performance analysis. Build efficient queries that respect governor limits and security requirements.
sf-ai-agentscript;jaganpro/sf-skills;;Agent Script DSL development skill for Salesforce Agentforce. Enables writing deterministic agents in a single .agent file with FSM architecture, instruction resolution, and hybrid reasoning. Covers syntax, debugging, testing, and CLI deployment.
sf-deploy;jaganpro/sf-skills;;Comprehensive Salesforce DevOps automation using sf CLI v2. Use when deploying metadata, managing scratch orgs, setting up CI/CD pipelines, or troubleshooting deployment errors.
sf-flow;jaganpro/sf-skills;;Creates and validates Salesforce flows with 110-point scoring and Winter '26 best practices. Use when building record-triggered flows, screen flows, autolaunched flows, scheduled flows, or reviewing existing flow performance.
sf-metadata;jaganpro/sf-skills;;Generates and queries Salesforce metadata with 120-point scoring. Use when creating custom objects, fields, profiles, permission sets, validation rules, or querying org metadata structures via sf CLI.
brainstorming;yonatangross/orchestkit;brainstorming;Design exploration with parallel agents. Use when brainstorming ideas, exploring solutions, or comparing alternatives.
i18n-date-patterns;yonatangross/orchestkit;i18n-date-patterns;Implements internationalization (i18n) in React applications. Covers user-facing strings, date/time handling, locale-aware formatting, ICU MessageFormat, and RTL support. Use when building multilingual UIs or formatting dates/currency.
architecture-decision-record;yonatangross/orchestkit;architecture-decision-record;Use this skill when documenting significant architectural decisions. Provides ADR templates following the Nygard format with sections for context, decision, consequences, and alternatives. Use when writing ADRs, recording decisions, or evaluating options.
character-sprite;paulrobello/claude-office;character-sprite;Generate complete character sprite sheets for the Claude Office Visualizer agents. Creates all animation frames (idle, walking, typing, handoff, coffee) with consistent character design across all sheets. Uses iterative approval workflow and reference-based generation for consistency.
pilotty;msmps/pilotty;pilotty;Automates terminal TUI applications (vim, htop, lazygit, dialog) through managed PTY sessions. Use when the user needs to interact with terminal apps, edit files in vim/nano, navigate TUI menus, click terminal buttons/checkboxes, or automate CLI workflows with interactive prompts.
gh-pr-review;agynio/gh-pr-review;;View and manage inline GitHub PR review comments with full thread context from the terminal
app-store;rshankras/claude-code-apple-skills;app-store;App Store optimization skills for descriptions, screenshots, keywords, and review responses. Use when user needs help with App Store presence, ASO, or customer communication.
git-expert;cin12211/orca-q;git-expert;Git expert with deep knowledge of merge conflicts, branching strategies, repository recovery, performance optimization, and security patterns. Use PROACTIVELY for any Git workflow issues including complex merge conflicts, history rewriting, collaboration patterns, and repository management. If a specialized expert is a better fit, I will recommend switching and stop.
testing-expert;cin12211/orca-q;testing-expert;Testing expert with comprehensive knowledge of test structure, mocking strategies, async testing, coverage analysis, and cross-framework debugging. Use PROACTIVELY for test reliability, flaky test debugging, framework migration, and testing architecture decisions. Covers Jest, Vitest, Playwright, and Testing Library.
tikz-flowchart;yzlnew/infra-skills;;Creates professional TikZ flowcharts with a standardized style (Google Material-like colors, node shapes, and layout).
seo-technical;andrehfp/tinyplate;seo-technical;Implement technical SEO infrastructure for Next.js apps. Use this skill when setting up sitemaps, robots.txt, meta tags, OpenGraph, structured data (JSON-LD), canonical URLs, and other technical SEO elements. Covers Next.js 15/16 App Router patterns and 2025 best practices.
gilfoyle;axiomhq/gilfoyle;;SRE agent that does what you can't. Queries your observability stack. Finds root causes. Doesn't panic. Doesn't guess. Doesn't care about your feelings. Use for incident response, debugging, root cause analysis, or log analysis.
product-development;rshankras/claude-code-apple-skills;product;End-to-end product development for iOS/macOS apps. Covers market research, competitive analysis, PRD generation, architecture specs, UX design, implementation guides, testing, and App Store release. Use for product planning, validation, or generating specification documents.
ideation;nicknisi/claude-plugins;ideation;Transform raw brain dumps (dictated freestyle) into structured implementation artifacts. Use when user has messy ideas, scattered thoughts, or dictated stream-of-consciousness, or when they want to plan a feature, spec something out, or turn rough ideas into actionable specs. Produces contracts and implementation specs written to ./docs/ideation/{project-name}/.
watchos;rshankras/claude-code-apple-skills;watchos;watchOS development guidance including SwiftUI for Watch, Watch Connectivity, complications, and watch-specific UI patterns. Use for watchOS code review, best practices, or Watch app development.
release-review;rshankras/claude-code-apple-skills;release-review;Senior developer-level release review for macOS/iOS apps. Identifies security, privacy, UX, and distribution issues with actionable fixes. Use when preparing an app for release, want a critical review, or before App Store submission.
agent-reviews;pbakaus/agent-reviews;agent-reviews;Review and fix PR review bot findings on current PR, loop until resolved. Fetches unanswered bot comments, evaluates each finding, fixes real bugs, dismisses false positives, and replies to every comment with the outcome.
revealjs;ryanbbrown/revealjs-skill;revealjs;Create polished, professional reveal.js presentations. Use when the user asks to create slides, a presentation, a deck, or a slideshow. Supports themes, multi-column layouts, code highlighting, animations, speaker notes, and custom styling. Generates HTML + CSS with no build step required.
apple-intelligence;rshankras/claude-code-apple-skills;apple-intelligence;Apple Intelligence skills for on-device AI features including Foundation Models, Visual Intelligence, and intelligent assistants. Use when implementing AI-powered features.
kimi-docx;thvroyal/kimi-skills;kimi-docx;Generate and edit Word documents (.docx). Supports professional documents including covers, charts, track-changes editing, and more. Suitable for any .docx creation or modification task.
leaflet-mapping;zenobi-us/dotfiles;obsidian/leaflet-mapping;Use when creating interactive maps in Obsidian using LeafletJS plugin - covers real-world maps, image maps, markers from notes, overlays, GeoJSON, GPX tracks, and common issues with bounds/zoom levels
generators;rshankras/claude-code-apple-skills;generators;Code generator skills that produce production-ready Swift code for common app components. Use when user wants to add logging, analytics, onboarding, review prompts, networking, authentication, paywalls, settings, persistence, error monitoring, CI/CD pipelines, localization, push notifications, deep linking, testing, accessibility, widgets, or feature flags.
home-assistant-esphome;bradsjm/hassio-addons;home-assistant-esphome;ESPHome + Home Assistant workflows for provisioning, adoption, entity naming, encryption keys (noise_psk / api encryption), OTA updates, and troubleshooting offline devices. Use when working with ESPHome Device Builder, the HA ESPHome integration, or when generating ESPHome YAML and validating entities in HA.
expo-react-native-coder;pproenca/dot-skills;.experimental/expo-react-native-coder;Comprehensive Expo React Native feature development guide. This skill should be used when building mobile app screens, navigation, data fetching, authentication, deep linking, or native UX patterns with Expo. Triggers on tasks involving Expo Router, React Native components, mobile forms, or app configuration.
cli-just;paulrberg/agent-skills;cli-just;This skill should be used when the user asks to "create a justfile", "write just recipes", "configure just settings", "add just modules", "use just attributes", "set up task automation", mentions justfile, just command runner, or task automation with just.
home-assistant-automation-scripts;bradsjm/hassio-addons;home-assistant-automation-scripts;Home Assistant automations, scripts, and blueprints. Use when the user requests automation/script syntax, triggers/conditions/actions, blueprint usage, run modes, or troubleshooting, and when mapping those needs to ha-mcp automation/script tools.
home-assistant-integrations-addons;bradsjm/hassio-addons;home-assistant-integrations-addons;Home Assistant integrations, add-ons, updates, and system operations. Use when the user asks about config entries, add-ons, updates, reloads/restarts, or system health, and when mapping those needs to ha-mcp tools.
home-assistant-custom-integration;bradsjm/hassio-addons;home-assistant-custom-integration;Example scaffolding and checklists for developing Home Assistant custom integrations. Use when building or reviewing a custom integration based on the included example templates.
home-assistant-entities-services;bradsjm/hassio-addons;home-assistant-entities-services;Home Assistant entity discovery, states, helpers, labels, groups, and services. Use when the user asks about entities or services, needs to rename/move/hide/label entities, or requires service calls via ha-mcp tools.
home-assistant-awtrix;bradsjm/hassio-addons;home-assistant-awtrix;Manage AWTRIX 3 devices via HTTP filesystem and utility endpoints. Use when listing/uploading/renaming/deleting files, checking flash usage, configuring Wi-Fi, controlling LiveView, or importing LaMetric icons.
ralph-loop;belumume/claude-skills;;Activate autonomous Ralph Wiggum loop mode for iterative task completion. Use when you have a well-defined task with clear completion criteria that benefits from persistent, autonomous execution.
shared;rshankras/claude-code-apple-skills;shared;Platform-agnostic skills including skill creation templates and best practices. Use when creating new skills or improving existing ones.
jq;lanej/dotfiles;jq;JSON processing, parsing, and manipulation. STRONGLY PREFERRED for all JSON formatting, filtering, transformations, and analysis. Use instead of Python/Node.js scripts for JSON operations.
refine-prompt;paulrberg/agent-skills;refine-prompt;This skill should be used when the user asks to "refine a prompt", "optimize a prompt", "improve my prompt", "rewrite prompt for LLM", "craft a better prompt", or mentions prompt engineering, prompt optimization, or appending to PROMPT.md.
commit;paulrberg/agent-skills;commit;This skill should be used when the user asks to "commit changes", "craft a commit message", "stage and commit", "commit only session edits", or run a commit workflow with flags like --all, --deep, or --push. Creates atomic git commits with heuristic analysis, conventional-commit formatting, staging rules, optional deep analysis, and optional push.
bump-release;paulrberg/agent-skills;bump-release;This skill should be used when the user asks to "bump release", "cut a release", "tag a release", "bump version", "create a new release", or mentions release versioning, changelog updates, or version tagging workflows.
openclaw;paulrberg/agent-skills;openclaw;This skill should be used when the user mentions "openclaw", "OpenClaw CLI", asks to "send a message via openclaw", "manage openclaw agents", "configure openclaw gateway", "check openclaw status", "run openclaw agent", or asks about OpenClaw setup, channels, devices, or messaging automation.
biome-js;paulrberg/agent-skills;biome-js;This skill should be used when the user asks to "configure Biome", "extend biome config", "set up BiomeJS", "add biome overrides", "biome lint-staged", "fix biome errors", or mentions biome.jsonc, Biome linting, or Biome formatting configuration.
md-docs;paulrberg/agent-skills;md-docs;This skill should be used ONLY when the user asks to update README.md, CLAUDE.md, AGENTS.md, or CONTRIBUTING.md. Trigger phrases include "update README", "update context files", "init context", "create CLAUDE.md", "update CLAUDE.md", "update AGENTS.md", "update CONTRIBUTING". Do NOT activate this skill for any other Markdown file updates.
ls-lint;paulrberg/agent-skills;ls-lint;This skill should be used when the user asks to "configure ls-lint", "set up filename linting", "enforce naming conventions", "create .ls-lint.yml", "lint file names", "lint directory names", "file naming rules", "directory structure linting", or mentions ls-lint, directory naming rules, or filename conventions.
source-verification;jamditis/claude-skills-journalism;;Journalism source verification and fact-checking workflows. Use when verifying claims, checking source credibility, investigating social media accounts, reverse image searching, or building verification trails. Essential for reporters, fact-checkers, and researchers working with unverified information.
cli-sentry;paulrberg/agent-skills;;
delayed-command;paulrberg/agent-skills;delayed-command;This skill should be used when the user asks to "run npm test after 30 minutes", "git commit after 1 hour", "wait 2h then deploy", "sleep 45m and run build", "after 10m run prettier", or provides a duration followed by a shell command to execute later.
amazon-working-backwards;robdefeo/agent-skills;amazon-working-backwards;Guide the Amazon Working Backwards process from the 5 Questions through to a full PR-FAQ document. Use when the user wants to (1) draft answers to the Amazon 5 Questions for a proposal or idea, (2) refine or critique existing 5Q answers, (3) verify and challenge 5Q answers with probing questions, (4) generate a PR-FAQ document from 5Q answers, (5) review or critique an existing PR-FAQ against Amazon standards, or (6) clarify any element of the 5Q or PR-FAQ process. Triggers include mentions of "5 questions," "PR-FAQ," "PRFAQ," "working backwards," "press release FAQ," Amazon-style proposals, or requests to write/review product proposals in Amazon format.
agent-tui;pproenca/agent-tui;agent-tui;Automate terminal UI (TUI) apps with agent-tui for testing, inspection, demos, and scripted interactions. Use when automating CLI/TUI flows, regression testing terminal apps, verifying interactive behavior, or extracting structured text from terminal UIs. Also use when asked what agent-tui is, how it works, or to demo it. Do not use for web browsers, GUI apps, or non-terminal interfaces.
cryptography;melodic-software/claude-code-plugins;cryptography;Comprehensive cryptography guidance covering encryption algorithms, password hashing, TLS configuration, key management, and post-quantum considerations. Use when implementing encryption, choosing hashing algorithms, configuring TLS/SSL, managing cryptographic keys, or reviewing cryptographic implementations.
modular-architecture;melodic-software/claude-code-plugins;modular-architecture;Module organization patterns including ports and adapters (hexagonal), module communication, and data isolation. Use when structuring modular monoliths, defining module boundaries, setting up inter-module communication, or isolating database contexts. Includes MediatR patterns for internal events.
markdown-formatter;markpitt/claude-skills;markdown-formatter;Formats markdown files according to best practices and common style guidelines. Use when cleaning up markdown documentation, ensuring consistent formatting, or standardizing README files.
futurist-analyst;rysweet/amplihack;futurist-analyst;Analyzes events through futures lens using scenario planning, trend analysis, weak signals, drivers of change, and forecasting methods (exploratory, normative, backcasting). Provides insights on possible futures, emerging trends, disruptive forces, strategic foresight, and alternative scenarios. Use when: Strategic planning, emerging trends, technology assessment, long-term planning, uncertainty navigation. Evaluates: Trends, weak signals, drivers of change, plausible futures, strategic options, uncertainty ranges.
skill-linter;majesticlabs-dev/majestic-marketplace;skill-linter;Validate skills against agentskills.io specification. Use when adding new skills to the marketplace, reviewing skill PRs, checking skill compliance, or running quality gates on skills. Validates frontmatter fields (name, description, compatibility, metadata, allowed-tools), directory naming, line limits, and structure.
workflow-enforcement;rysweet/amplihack;workflow-enforcement;Workflow step compliance guidance with mandatory step reminders and visual progress tracking. Reminds Claude to complete all workflow steps before PR creation.
mcp-manager;rysweet/amplihack;mcp-manager;Conversational interface for managing MCP (Model Context Protocol) server configurations in Claude Code
model-evaluation-benchmark;rysweet/amplihack;model-evaluation-benchmark;Automated reproduction of comprehensive model evaluation benchmarks following the Benchmark Suite V3. Auto-activates for model benchmarking, comparison evaluation, or performance testing between AI models.
skill-builder;rysweet/amplihack;skill-builder;Creates, refines, and validates Claude Code skills following amplihack philosophy and official best practices. Automatically activates when building, creating, generating, or designing new skills.
jk;avivsinai/jenkins-cli;jk;Jenkins CLI for controllers. Use when users need to manage jobs, pipelines, runs, logs, artifacts, credentials, nodes, or queues in Jenkins. Triggers include "jenkins", "jk", "pipeline", "build", "run logs", "job list", "jenkins credentials", "jenkins node".
dynamic-debugger;rysweet/amplihack;dynamic-debugger;Interactive debugging via DAP-MCP for multiple languages with natural language commands
session-replay;rysweet/amplihack;session-replay;Analyze claude-trace JSONL files for session health, patterns, and actionable insights. Use when debugging session issues, understanding token usage, or identifying failure patterns.
lsp-setup;rysweet/amplihack;lsp-setup;Auto-discovers and configures Language Server Protocol (LSP) servers for your project's languages
goal-seeking-agent-pattern;rysweet/amplihack;goal-seeking-agent-pattern;Guides architects on when and how to use goal-seeking agents as a design pattern. This skill helps evaluate whether autonomous agents are appropriate for a given problem, how to structure their objectives, integrate with goal_agent_generator, and reference real amplihack examples like AKS SRE automation, CI diagnostics, pre-commit workflows, and fix-agent pattern matching.
poet-analyst;rysweet/amplihack;poet-analyst;Analyzes events through poetic lens using close reading, metaphor analysis, imagery, rhythm, form analysis, and attention to language's emotional and aesthetic dimensions. Provides insights on emotional truth, symbolic meaning, human experience, aesthetic impact, and expressive depth. Use when: Understanding emotional dimensions, symbolic meaning, communication impact, cultural resonance, human experience. Evaluates: Imagery, metaphor, rhythm, emotional truth, symbolic depth, aesthetic power, resonance, ambiguity.
test-gap-analyzer;rysweet/amplihack;test-gap-analyzer;Analyzes code to identify untested functions, low coverage areas, and missing edge cases. Use when reviewing test coverage or planning test improvements. Generates specific test suggestions with example templates following amplihack's testing pyramid (60% unit, 30% integration, 10% E2E). Can use coverage.py for Python projects.
epidemiologist-analyst;rysweet/amplihack;epidemiologist-analyst;Analyzes disease patterns and health events through epidemiological lens using surveillance systems, outbreak investigation methods, and disease modeling frameworks. Provides insights on disease spread, risk factors, prevention strategies, and public health interventions. Use when: Disease outbreaks, health policy evaluation, risk assessment, intervention planning. Evaluates: Transmission dynamics, risk factors, causality, population health impact, intervention effectiveness.
meeting-synthesizer;rysweet/amplihack;meeting-synthesizer;Processes meeting notes or transcripts to extract structured information. Use after meetings to quickly generate action items, capture decisions, and create follow-up tasks. Extracts: action items with owners, decisions made, key discussion points, follow-up tasks with priorities.
docx;rysweet/amplihack;docx;Create, edit, and analyze Word documents with tracked changes support
context-management;rysweet/amplihack;context-management;Proactive context window management via token monitoring, intelligent extraction, and selective rehydration. Features predictive budget monitoring, context health indicators, and priority-based retention. Use when approaching token limits or needing to preserve essential context. Complements /transcripts and PreCompact hook with proactive optimization.
ultrathink-orchestrator;rysweet/amplihack;ultrathink-orchestrator;Auto-invokes ultrathink workflow for any work request (default orchestrator)
consensus-voting;rysweet/amplihack;consensus-voting;Multi-agent consensus voting with domain-weighted expertise for critical decisions requiring structured validation
work-delegator;rysweet/amplihack;work-delegator;Expert delegation specialist that creates comprehensive context packages for coding agents, analyzes requirements, identifies relevant files, and generates clear instructions. Activates when delegating work, assigning tasks, creating delegation packages, or preparing agent instructions.
indigenous-leader-analyst;rysweet/amplihack;indigenous-leader-analyst;Analyzes events through indigenous knowledge systems using relational thinking, seven generations principle, reciprocity, holistic integration, and traditional ecological knowledge frameworks. Provides insights on interconnectedness, long-term sustainability, collective wisdom, and decolonial perspectives. Use when: Environmental decisions, resource stewardship, community governance, decolonization, intergenerational planning. Evaluates: Relationships, sustainability, collective impact, indigenous rights, traditional knowledge integration.
philosophy-compliance-workflow;rysweet/amplihack;philosophy-compliance-workflow;Philosophy compliance guardian - ensures code aligns with amplihack's ruthless simplicity, brick philosophy, and Zen-like minimalism through systematic review
n-version-workflow;rysweet/amplihack;n-version-workflow;N-version programming for critical implementations - generates N independent solutions and selects the best through comparison
module-spec-generator;rysweet/amplihack;module-spec-generator;Generates module specifications following amplihack's brick philosophy template. Use when creating new modules or documenting existing ones to ensure they follow the brick & studs pattern. Analyzes code to extract: purpose, public contract, dependencies, test requirements.
outside-in-testing;rysweet/amplihack;outside-in-testing;Generates agentic outside-in tests using gadugi-agentic-test framework for CLI, TUI, Web, and Electron apps. Use when you need behavior-driven tests that verify external interfaces without internal implementation knowledge. Creates YAML test scenarios that AI agents execute, observe, and validate against expected outcomes. Supports progressive complexity from simple smoke tests to advanced multi-step workflows.
ethicist-analyst;rysweet/amplihack;ethicist-analyst;Analyzes moral dimensions and value conflicts through ethical frameworks using deontology, consequentialism, virtue ethics, and applied ethics methodologies. Provides insights on moral obligations, rights, justice, and ethical decision-making. Use when: Ethical dilemmas, policy decisions, technology ethics, professional conduct issues. Evaluates: Moral principles, stakeholder interests, consequences, rights, justice, virtues.
dependency-resolver;rysweet/amplihack;dependency-resolver;Automated dependency conflict detection and resolution. Detects local vs CI environment mismatches, compares versions, and generates pinning recommendations. Run as pre-push check to catch issues early.
email-drafter;rysweet/amplihack;email-drafter;Generates professional emails from bullet points or conversation summaries. Use when you need to draft emails quickly with consistent style and tone. Supports multiple tones: formal, casual, technical Supports contexts: status updates, requests, announcements, follow-ups
eval-recipes-runner;rysweet/amplihack;eval-recipes-runner;Run Microsoft's eval-recipes benchmarks to validate amplihack improvements against baseline agents. Auto-activates when testing improvements, running evals, or benchmarking changes.
remote-work;rysweet/amplihack;remote-work;Execute amplihack work on remote Azure VMs with automatic region and resource selection
gemini-blog;sgcarstrends/sgcarstrends;gemini-blog;Configure or debug LLM blog post generation using Vercel AI SDK and Google Gemini. Use when updating blog generation prompts, fixing AI integration issues, modifying content generation logic, or working with structured output schemas.
typst-writer;ypares/agent-skills;;Write correct and idiomatic Typst code for document typesetting. Use when creating or editing Typst (.typ) files, working with Typst markup, or answering questions about Typst syntax and features. Focuses on avoiding common syntax confusion (arrays vs content blocks, proper function definitions, state management).
inertia-rails-best-practices;cole-robertson/inertia-rails-skills;inertia-rails-best-practices;Comprehensive best practices for Inertia Rails development. Use when writing, reviewing, or refactoring Inertia.js Rails applications with React, Vue, or Svelte frontends. Covers server-side setup, props management, forms, navigation, performance, security, and testing patterns.
smart-test;rysweet/amplihack;smart-test;Intelligent test selection based on code changes. Maps source files to tests via import analysis, implements tiered testing (fast < 1 min, impacted < 5 min, full suite), and tracks test reliability. Use when running tests after code changes to optimize feedback loops and CI time.
domain-management;sgcarstrends/sgcarstrends;domain-management;Configure domain routing and DNS for sgcarstrends.com. Use when adding new services, updating domain patterns, or debugging DNS issues.
code-review;sgcarstrends/sgcarstrends;code-review;Perform automated code reviews checking for security vulnerabilities, performance issues, and code quality. Use before creating PRs, when reviewing complex changes, checking for security issues, or identifying performance problems.
data-seeding;sgcarstrends/sgcarstrends;data-seeding;Create or update database seed scripts for development and testing environments. Use when setting up test data, initializing development databases, creating demo environments, resetting to known state, or generating realistic sample data.
sports-news;machina-sports/sports-skills;sports-news;Sports news via RSS/Atom feeds and Google News. Fetch headlines, search by query, filter by date. Covers football news, transfer rumors, match reports, and any sport via Google News.  Use when: user asks for recent news, headlines, transfer rumors, or articles about any sport. Good for "what's the latest on [team/player]" questions. Supports any Google News query and curated RSS feeds (BBC Sport, ESPN, The Athletic, Sky Sports). Don't use when: user asks for structured data like standings, scores, statistics, or xG — use football-data instead. Don't use for prediction market odds — use polymarket or kalshi. Don't use for F1 timing data — use fastf1. News results are text articles, not structured data.
readme-updates;sgcarstrends/sgcarstrends;readme-updates;Maintain README files with setup instructions, features, tech stack, and usage examples. Use when updating project documentation, adding new features, improving onboarding, or creating READMEs for new packages.
component-docs;sgcarstrends/sgcarstrends;component-docs;Generate or update component documentation with usage examples, props tables, and Storybook stories. Use when documenting new components, creating usage examples, or setting up Storybook stories.
deployment-rollback;sgcarstrends/sgcarstrends;deployment-rollback;Rollback failed deployments, restore previous versions, and handle deployment emergencies. Use when deployments fail, critical bugs are discovered in production, performance degrades after deployment, or emergency recovery is needed.
obsidian;julianobarbosa/claude-code-skills;obsidian-skill;Guide for implementing Obsidian knowledge management - vault operations, plugin development, URI scheme automation, markdown extensions, and Local REST API integration. Use when working with Obsidian vaults, creating plugins, automating note workflows, querying notes via API, or implementing knowledge graph features.
microsoft-graph;markpitt/claude-skills;microsoft-graph;Orchestration hub for Microsoft Graph API across Microsoft 365 services. Use for Graph API integrations, querying Microsoft 365 data, and building applications that interact with Azure AD.
mapbox-maplibre-migration;mapbox/mapbox-agent-skills;mapbox-maplibre-migration;Guide for migrating from MapLibre GL JS to Mapbox GL JS, covering API compatibility, token setup, style configuration, and the benefits of Mapbox's official support and ecosystem
kalshi;machina-sports/sports-skills;kalshi;Kalshi prediction markets — events, series, markets, trades, and candlestick data. Public API, no auth required for reads. US-regulated exchange (CFTC). Covers soccer, basketball, baseball, tennis, NFL, hockey event contracts.  Use when: user asks about Kalshi-specific markets, event contracts, CFTC-regulated prediction markets, or candlestick/OHLC price history on sports outcomes. Don't use when: user asks about actual match results, scores, or statistics — use football-data or fastf1 instead. Don't use for general "who will win" questions unless Kalshi is specifically mentioned — try polymarket first (broader sports coverage). Don't use for news — use sports-news instead.
fastf1;machina-sports/sports-skills;fastf1;Formula 1 data — race schedules, results, lap timing, driver and team info. Powered by the FastF1 library. Covers F1 sessions, qualifying, practice, race results, sector times, tire strategy.  Use when: user asks about F1 race results, qualifying, lap times, driver stats, team info, the F1 calendar, or Formula 1 data. Don't use when: user asks about other motorsports (MotoGP, NASCAR, IndyCar, WEC, Formula E). Don't use for F1 betting odds or predictions — use kalshi or polymarket instead. Don't use for F1 news articles — use sports-news instead.
polymarket;machina-sports/sports-skills;polymarket;Polymarket sports prediction markets — live odds, prices, order books, events, series, and market search. No auth required. Covers NFL, NBA, MLB, soccer, tennis, cricket, MMA, esports. Supports moneyline, spreads, totals, and player props.  Use when: user asks about sports betting odds, prediction markets, win probabilities, market sentiment, or "who is favored to win" questions. Don't use when: user asks about actual match results, scores, or statistics — use football-data or fastf1 instead. Don't use for historical match data. Don't use for news — use sports-news instead. Don't confuse with Kalshi — Polymarket focuses on crypto-native prediction markets with deeper sports coverage, Kalshi is a US-regulated exchange with different market structure.
football-data;machina-sports/sports-skills;football-data;Football (soccer) data across 13 leagues — standings, schedules, match stats, xG, transfers, player profiles. Zero config, no API keys. Covers Premier League, La Liga, Bundesliga, Serie A, Ligue 1, MLS, Champions League, World Cup, Championship, Eredivisie, Primeira Liga, Serie A Brazil, European Championship.  Use when: user asks about football/soccer standings, fixtures, match stats, xG, lineups, player values, transfers, injury news, league tables, daily fixtures, or player profiles. Don't use when: user asks about American football (NFL), basketball (NBA), baseball, or any non-soccer sport. Don't use for live/real-time scores — data updates post-match. Don't use get_season_leaders or get_missing_players for non-Premier League leagues (they return empty). Don't use get_event_xg for leagues outside the top 5 (EPL, La Liga, Bundesliga, Serie A, Ligue 1).
argocd-cluster-bootstrapping;julianobarbosa/claude-code-skills;argocd-cluster-bootstrapping-skill;Complete ArgoCD cluster bootstrapping skill for multi-repository GitOps environments. Use when provisioning new Kubernetes clusters, registering clusters with ArgoCD, configuring ApplicationSets, setting up cluster secrets, or troubleshooting cluster connectivity issues.
writing-python;julianobarbosa/claude-code-skills;writing-python-skill;Idiomatic Python 3.14+ development. Use when writing Python code, CLI tools, scripts, or services. Emphasizes stdlib, type hints, uv/ruff toolchain, and minimal dependencies.
ascii-diagram-validator;terrylica/cc-skills;ascii-diagram-validator;Validate ASCII diagram alignment in markdown. TRIGGERS - diagram alignment, ASCII art, box-drawing diagrams.
sherpa;simota/agent-skills;;複雑タスク（Epic）を15分以内のAtomic Stepに分解するワークフローガイド。進捗追跡、脱線防止、リスク評価、適時コミット提案を管理。複雑なタスク分解が必要な時に使用。
mapbox-search-patterns;mapbox/mapbox-agent-skills;mapbox-search-patterns;Expert guidance on choosing the right Mapbox search tool and parameters for geocoding, POI search, and location discovery
dataforseo;nikhilbhansali/dataforseo-skill-claude;;Complete DataForSEO API integration for SEO data and analysis. Use when the user asks for keyword research, search volume, SERP analysis, backlink audits, competitor analysis, rank tracking, domain authority, technical SEO audits, content monitoring, Google Trends, or any SEO-related data queries. Covers all DataForSEO APIs including SERP, Keywords Data, DataForSEO Labs, Backlinks, OnPage, Domain Analytics, Content Analysis, Business Data, Merchant, App Data, and AI Optimization APIs. Outputs CSV files.
researching-web;julianobarbosa/claude-code-skills;researching-web-skill;Search the web using Perplexity AI. Use when needing to search, look up, research, find current information, best practices, compare technologies, or answer factual questions about tools and libraries.
azure-devops-skill;julianobarbosa/claude-code-skills;azure-devops-skill;Comprehensive Azure DevOps REST API skill for work items, pipelines, repos, test plans, wikis, and search operations via MCP tools and direct API calls
gitops-principles-skill;julianobarbosa/claude-code-skills;gitops-principles-skill;Comprehensive GitOps methodology and principles skill for cloud-native operations. Use when (1) Designing GitOps architecture for Kubernetes deployments, (2) Implementing declarative infrastructure with Git as single source of truth, (3) Setting up continuous deployment pipelines with ArgoCD/Flux/Kargo, (4) Establishing branching strategies and repository structures, (5) Troubleshooting drift, sync failures, or reconciliation issues, (6) Evaluating GitOps tooling decisions, (7) Teaching or explaining GitOps concepts and best practices, (8) Deploying ArgoCD on Azure Arc-enabled Kubernetes or AKS with workload identity. Covers the 4 pillars of GitOps (OpenGitOps), patterns, anti-patterns, tooling ecosystem, Azure Arc integration, and operational guidance.
cloudflare-dns;julianobarbosa/claude-code-skills;cloudflare-dns-skill;Comprehensive guide for managing Cloudflare DNS with Azure integration. Use when configuring Cloudflare as authoritative DNS provider for Azure-hosted applications, managing DNS records via API, setting up API tokens, configuring proxy settings, troubleshooting DNS issues, implementing DNS security best practices, or integrating External-DNS with Cloudflare for Kubernetes workloads.
mapbox-store-locator-patterns;mapbox/mapbox-agent-skills;mapbox-store-locator-patterns;Common patterns for building store locators, restaurant finders, and location-based search applications with Mapbox. Covers marker display, filtering, distance calculation, and interactive lists.
