# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
web-design-expert;erichowens/some_claude_skills;web-design-expert;Creates unique web designs with brand identity, color palettes, typography, and modern UI/UX patterns for brand identity development and vis
ui-ux-pro-max;cin12211/orca-q;ui-ux-pro-max;Comprehensive UI/UX design skill with 50 styles, 21 palettes, multiple framework support (React, Vue, etc.) for websites, apps, and various
character-design-sheet;inference-sh-1/skills;main/skills/character-design-sheet;Create character consistency sheets for AI image generation with reference materials, LoRA techniques, turnaround views, expressions, and co
character-design-sheet;1nfsh/skills;main/skills/character-design-sheet;Create character consistency sheets for AI image generation with reference materials, LoRA techniques, turnaround views, expressions, and co
product-photography;1nfsh/skills;main/skills/product-photography;AI-powered product photography skill for generating professional product images with studio lighting, lifestyle shots, and e-commerce standa
social-media-carousel;inference-sh-1/skills;main/skills/social-media-carousel;Multi-slide carousel design for Instagram, LinkedIn, and Twitter with layout rules and hooks. Covers slide structure, text hierarchy, swipe
explainer-video-guide;inference-sh-1/skills;main/skills/explainer-video-guide;Explainer video production guide covering scripting, voiceover, visuals, and assembly with multi-tool pipelines.
app-store-screenshots;1nfsh-s3/skills;main/skills/app-store-screenshots;Create App Store and Google Play screenshots with exact platform specifications including iOS/Android dimensions, device mockups, and previe
explainer-video-guide;1nfsh-s3/skills;main/skills/explainer-video-guide;Explainer video production guide covering scripting, voiceover, visuals, and assembly with multi-tool pipelines.
email-design;1nfsh/skills;main/skills/email-design;Email marketing design with layout patterns, subject line formulas, and deliverability rules. Covers welcome sequences, promotional emails,
social-media-carousel;1nfsh/s;social-media-carousel;Multi-slide carousel design for Instagram, LinkedIn, and Twitter with layout rules and hooks. Covers slide structure, text hierarchy, swipe
landing-page-design;1nfsh/skills;main/skills/landing-page-design;Landing page conversion optimization with layout rules, hero section design, and CTA psychology. Covers above-the-fold formula, social proof
bencium-controlled-ux-designer;bencium/bencium-claude-code-design-skill;;Expert UI/UX design guidance for unique, accessible interfaces with visual decisions on colors, typography, and layouts.
og-image-design;inference-sh-1/skills;main/skills/og-image-design;Design Open Graph and social sharing images with platform specs, text placement, and branding. Covers OG meta tags, Twitter cards, LinkedIn
interactive-fiction;jwynia/agent-skills;creative/fiction/application/interactive-fiction;Diagnose branching narrative problems in interactive fiction. Address meaningless choices, unmanageable branching, and conflicts between pla
character-design-sheet;1nfsh/s;character-design-sheet;Create character consistency sheets for AI image generation with reference materials, LoRA techniques, turnaround views, expressions, and co
storyboard-creation;inference-sh-1/skills;main/skills/storyboard-creation;Film and video storyboarding with shot vocabulary, continuity rules, and panel layout for video planning and pre-production.
app-ui-design;majiayu000/claude-arsenal;app-ui-design;Mobile app UI design expert for iOS and Android, covering Material Design 3, Human Interface Guidelines, color theory, typography, and 2025
sound-engineer;erichowens/some_claude_skills;sound-engineer;Expert in spatial audio, procedural sound design, game audio middleware, and app UX sound design. Specializes in HRTF/Ambisonics, Wwise/FMOD
voice-audio-engineer;erichowens/some_claude_skills;voice-audio-engineer;Expert in voice synthesis, TTS, voice cloning, podcast production, speech processing, and voice UI design via ElevenLabs integration.
email-design;inference-sh-1/skills;main/skills/email-design;Email marketing design with layout patterns, subject line formulas, and deliverability rules. Covers welcome sequences, promotional emails,
logo-design-guide;1nfsh/skills;main/skills/logo-design-guide;Logo design principles and AI image generation best practices for creating logos. Covers logo types, prompting techniques, scalability rules
product-photography;1nfsh-s3/skills;main/skills/product-photography;AI-powered product photography skill for generating professional product images with studio lighting, lifestyle shots, and e-commerce standa
ui-ux-expert;martinholovsky/claude-skills-generator;ui-ux-expert;A UI/UX expert skilled in user-centered design, accessibility, and responsive interfaces.
storyboard-creation;1nfsh/skills;main/skills/storyboard-creation;Film and video storyboarding with shot vocabulary, continuity rules, and panel layout for video planning and pre-production.
storyboard-creation;1nfsh/s;storyboard-creation;Film and video storyboarding with shot vocabulary, continuity rules, and panel layout for video planning and pre-production.
book-cover-design;1nfsh/skills;main/skills/book-cover-design;Book cover design with genre-specific conventions, typography rules, and AI image generation for self-publishing and various formats.
ui-ux-designer;lotosbin/claude-skills;;A UI/UX designer skill for creating user interfaces and experiences.
youtube-thumbnail-design;inference-sh-1/skills;main/skills/youtube-thumbnail-design;YouTube thumbnail design with specific dimensions, contrast rules, and mobile preview optimization. Covers safe zones, text placement, face
graphic-designer;thepexcel/agent-skills;;Designs graphics for thumbnails, social media, banners, and presentations using design principles and research-backed techniques.
logo-design-guide;inference-sh-4/skills;main/skills/logo-design-guide;Logo design principles and AI image generation best practices for creating logos. Covers logo types, prompting techniques, scalability rules
book-cover-design;1nfsh-s3/skills;main/skills/book-cover-design;Book cover design with genre-specific conventions, typography rules, and AI image generation for self-publishing and various formats.
ios-ux-design;mosif16/codex-skills;ios-ux-design;This skill provides expertise in iOS UX/UI design, including design patterns, accessibility, and interface improvements.
svg-logo-designer;rknall/claude-skills;;Design professional SVG logos from descriptions with multiple layout options.
mapbox-cartography;mapbox/mcp-devkit-server;mapbox-cartography;Guidance on map design principles, color theory, and cartographic best practices for creating effective and beautiful maps with Mapbox.
interior-design-expert;erichowens/some_claude_skills;interior-design-expert;Expert interior designer with deep knowledge of space planning, color theory, lighting design, furniture proportions, and AI-assisted visual
logo-design-guide;1nfsh-s3/skills;main/skills/logo-design-guide;Logo design principles and AI image generation best practices for creating logos. Covers logo types, prompting techniques, scalability rules
og-image-design;1nfsh/skills;main/skills/og-image-design;Design Open Graph and social sharing images with platform specs, text placement, and branding. Covers OG meta tags, Twitter cards, LinkedIn
typography-expert;erichowens/some_claude_skills;typography-expert;Master typographer specializing in font pairing, typographic hierarchy, OpenType features, variable fonts, and performance-optimized web typ
product-photography;inference-sh-1/skills;main/skills/product-photography;AI-powered product photography skill for generating professional product images with studio lighting, lifestyle shots, and e-commerce standa
email-design;1nfsh-s3/skills;main/skills/email-design;Email marketing design with layout patterns, subject line formulas, and deliverability rules. Covers welcome sequences, promotional emails,
suggest-lucide-icons;nweii/agent-stuff;suggest-lucide-icons;Suggests Lucide icons for UI concepts and placements by searching lucide.dev.
og-image-design;1nfsh/s;og-image-design;Design Open Graph and social sharing images with platform specs, text placement, and branding. Covers OG meta tags, Twitter cards, LinkedIn
logo-design-guide;inference-sh-1/skills;main/skills/logo-design-guide;Logo design principles and AI image generation best practices for creating logos. Covers logo types, prompting techniques, scalability rules
explainer-video-guide;1nfsh/skills;main/skills/explainer-video-guide;Explainer video production guide covering scripting, voiceover, visuals, and assembly with multi-tool pipelines.
product-photography;1nfsh/s;product-photography;AI-powered product photography skill for generating professional product images with studio lighting, lifestyle shots, and e-commerce standa
vaporwave-glassomorphic-ui-designer;erichowens/some_claude_skills;vaporwave-glassomorphic-ui-designer;Vaporwave + glassomorphic UI designer for photo/memory apps with expertise in SwiftUI, neon pastels, frosted glass effects, and retro-futuri
email-design;inference-sh-4/skills;main/skills/email-design;Email marketing design with layout patterns, subject line formulas, and deliverability rules. Covers welcome sequences, promotional emails,
character-design-sheet;inference-sh-4/skills;main/skills/character-design-sheet;Create character consistency sheets for AI image generation with reference materials, LoRA techniques, turnaround views, expressions, and co
youtube-thumbnail-design;1nfsh-s3/skills;main/skills/youtube-thumbnail-design;YouTube thumbnail design with specific dimensions, contrast rules, and mobile preview optimization. Covers safe zones, text placement, face
og-image-design;1nfsh-s3/skills;main/skills/og-image-design;Design Open Graph and social sharing images with platform specs, text placement, and branding. Covers OG meta tags, Twitter cards, LinkedIn
explainer-video-guide;inference-sh-4/skills;main/skills/explainer-video-guide;Explainer video production guide covering scripting, voiceover, visuals, and assembly with multi-tool pipelines.
character-design-sheet;1nfsh-s3/skills;main/skills/character-design-sheet;Create character consistency sheets for AI image generation with reference materials, LoRA techniques, turnaround views, expressions, and co
brand-designer;daffy0208/ai-dev-standards;brand-designer;A skill for creating brand identity, logo design, and visual brand systems.
og-image-design;inference-sh-4/skills;main/skills/og-image-design;Design Open Graph and social sharing images with platform specs, text placement, and branding. Covers OG meta tags, Twitter cards, LinkedIn
app-store-screenshots;inference-sh-1/skills;main/skills/app-store-screenshots;Create App Store and Google Play screenshots with exact platform specifications including iOS/Android dimensions, device mockups, and previe
storyboard-creation;1nfsh-s3/skills;main/skills/storyboard-creation;Film and video storyboarding with shot vocabulary, continuity rules, and panel layout for video planning and pre-production.
game-design-theory;pluginagentmarketplace/custom-plugin-game-developer;game-design-theory;A comprehensive guide to game design theory including MDA framework, player psychology, and progression systems.
typography;petekp/agent-skills;typography;Apply professional typography principles for readable and aesthetically pleasing interfaces.
diagramming-expert;erichowens/some_claude_skills;diagramming-expert;Expert in text-based visual communication using ASCII art, Unicode box-drawing, and structured diagram notation for creating clear, maintain
design-thinking;melodic-software/claude-code-plugins;design-thinking;Design Thinking methodology for human-centered innovation covering the 5-phase IDEO/Stanford d.school approach with workshop templates.
product-photography;inference-sh-4/skills;main/skills/product-photography;AI-powered product photography skill for generating professional product images with studio lighting, lifestyle shots, and e-commerce standa
social-media-carousel;1nfsh-s3/skills;main/skills/social-media-carousel;Multi-slide carousel design for Instagram, LinkedIn, and Twitter with layout rules and hooks. Covers slide structure, text hierarchy, swipe
youtube-thumbnail-design;1nfsh/skills;main/skills/youtube-thumbnail-design;YouTube thumbnail design with specific dimensions, contrast rules, and mobile preview optimization. Covers safe zones, text placement, face
educational-video-creator;skindhu/skind-skills;educational-video-creator;Create educational videos using Remotion with Kurzgesagt/回形针 style for teaching, storyboards, and animated explainers.
storyboard-creation;inference-sh-4/skills;main/skills/storyboard-creation;Film and video storyboarding with shot vocabulary, continuity rules, and panel layout for video planning and pre-production.
book-cover-design;inference-sh-1/skills;main/skills/book-cover-design;Book cover design with genre-specific conventions, typography rules, and AI image generation for self-publishing and various formats.
landing-page-design;inference-sh-1/skills;main/skills/landing-page-design;Landing page conversion optimization with layout rules, hero section design, and CTA psychology. Covers above-the-fold formula, social proof
book-cover-design;inference-sh-4/skills;main/skills/book-cover-design;Book cover design with genre-specific conventions, typography rules, and AI image generation for self-publishing and various formats.
web-design-guidelines;uni-helper/skills;main/skills/web-design-guidelines;Reviews UI code for web interface guidelines compliance, focusing on accessibility and design best practices.
social-media-carousel;inference-sh-4/skills;main/skills/social-media-carousel;Multi-slide carousel design for Instagram, LinkedIn, and Twitter with layout rules and hooks. Covers slide structure, text hierarchy, swipe
landing-page-design;inference-sh-4/skills;main/skills/landing-page-design;Landing page conversion optimization with layout rules, hero section design, and CTA psychology. Covers above-the-fold formula, social proof
brand-identity-builder;eddiebe147/claude-settings;;Create comprehensive brand identity systems and guidelines.
abstract-strategy;jwynia/agent-skills;tech/game-development/design/abstract-strategy;Design abstract strategy games with perfect information and strategic depth. For board game design, game mechanics brainstorming, and balanc
social-media-carousel;1nfsh/skills;main/skills/social-media-carousel;Multi-slide carousel design for Instagram, LinkedIn, and Twitter with layout rules and hooks. Covers slide structure, text hierarchy, swipe
help-center-design;vasilyu1983/ai-agents-public;help-center-design;Design or audit AI-first help centers, knowledge bases, and FAQs with RAG, chatbots, and analytics.
settlement-design;jwynia/agent-skills;creative/fiction/worldbuilding/settlement-design;Design cities, towns, and settlements for fictional worlds with realistic urban environments and spatial logic.
logo-ideator;eddiebe147/claude-settings;;Generate creative logo concepts and design directions.
design-ui;mblode/agent-skills;design-ui;Provides design direction and visual system for web UI including layout, typography, color, and aesthetics for SaaS, admin, data-heavy, or m
presentation-generator;glebis/claude-skills;;Generate interactive HTML presentations with neobrutalism styling, ASCII art, and agency brand colors. Outputs HTML, PNG, and PDF formats.
memetic-depth;jwynia/agent-skills;creative/fiction/character/memetic-depth;Create cultural depth through strategic juxtaposition of familiar and unfamiliar elements for rich worldbuilding.
app-store-screenshots;inference-sh-4/skills;main/skills/app-store-screenshots;Create App Store and Google Play screenshots with exact platform specifications including iOS/Android dimensions, device mockups, and previe
email-design;1nfsh/s;email-design;Email marketing design with layout patterns, subject line formulas, and deliverability rules. Covers welcome sequences, promotional emails,
pencil-ui-design;allenai2014/pencil-ui-design;pencil-ui-design;Complete workflow and component library for industrial-grade UI design using Pencil MCP
theme-factory;shajith003/awesome-claude-skills;;A toolkit for applying themes to various artifacts like slides and documents.
frontend-ui-ux-engineer;404kidwiz/claude-supercode-skills;;A frontend UI/UX engineer who creates stunning interfaces without design mockups.
explainer-video-guide;1nfsh/s;explainer-video-guide;Explainer video production guide covering scripting, voiceover, visuals, and assembly with multi-tool pipelines.
layout-designer;eddiebe147/claude-settings;;Design expert for page layouts and grid systems.
remotion-ads;maartenlouis/remotion-ads;;Professional video ad creation with Remotion for Instagram Reels, website explainers, and carousels. Includes ElevenLabs voiceover, AI icon
canvas-design;shajith003/awesome-claude-skills;;Create beautiful visual art and designs in PNG and PDF formats using design principles.
social-media-designer;eddiebe147/claude-settings;;Create platform-optimized social media graphics.
ui-design-patterns;manutej/luxor-claude-marketplace;ui-design-patterns;A skill for understanding common UI design patterns including interface, navigation, form, data display, feedback, and accessibility.
ux-principles;manutej/luxor-claude-marketplace;ux-principles;A skill focused on UX principles including user research, usability heuristics, accessibility, and inclusive design.
modern-ui-designer;sitechfromgeorgia/georgian-distribution-system;;A skill for creating modern UI designs with contemporary design principles and best practices.
algorithmic-art;shajith003/awesome-claude-skills;;Generate algorithmic art using p5.js with seeded randomness and interactive parameters.
icon-designer;eddiebe147/claude-settings;;Design cohesive icon sets and style guides.
infographic-designer;eddiebe147/claude-settings;;Create engaging data visualizations and infographics.
proposal-designer;eddiebe147/claude-settings;;Design compelling proposals to win clients and close deals.
adhd-design-expert;erichowens/some_claude_skills;adhd-design-expert;Designs digital experiences for ADHD brains using neuroscience research and UX principles to reduce cognitive load and improve engagement.
material-design-3;7spade/black-tortoise;;Material Design 3 (Material You) design system knowledge for modern web and Angular applications, covering theming, components, typography,
native-app-designer;erichowens/some_claude_skills;native-app-designer;Expert in creating iOS/Mac and web apps with organic, non-AI aesthetic using SwiftUI, React animations, and physics-based motion.
brand-guidelines;shajith003/awesome-claude-skills;;Applies Anthropic's brand guidelines including colors and typography to artifacts.
typography-advisor;eddiebe147/claude-settings;;Provides expert advice on font pairing and typography system design.
design-language-system;sgcarstrends/sgcarstrends;design-language-system;Apply professional Navy Blue color scheme and design tokens for consistent styling across applications
ux-friction-analyzer;erichowens/some_claude_skills;ux-friction-analyzer;Comprehensive UX analysis using cognitive psychology, ADHD-friendly design, Gestalt principles, and flow state engineering for friction audi
mockup-generator;eddiebe147/claude-settings;;Generate realistic product mockups and presentations.
slide-deck-designer;eddiebe147/claude-settings;;Design effective presentation slide decks for PowerPoint, Keynote, and Google Slides.
color-palette-generator;eddiebe147/claude-settings;;Generate accessible color palettes for projects.
drawio-diagram-forge;aktsmm/agent-skills;;Generate draw.io diagrams from text/images/Excel with 3-agent workflow. Creates architecture/flow/sequence diagrams with quality gates.
design-system-creator;erichowens/some_claude_skills;design-system-creator;Builds comprehensive design systems with production-ready CSS, design tokens, and component libraries.
pw-redbook-image;plugins-world/pw-skills;;Breaks down article content into Xiaohongshu-style series of images with cover, content and ending images.
wireframe-creator;eddiebe147/claude-settings;;Create low-fidelity wireframes for rapid prototyping.
design-consistency-auditor;shipshitdev/library;design-consistency-auditor;Audits and maintains design system consistency, UX/UI patterns, and design best practices across frontend applications.
ux-researcher;404kidwiz/claude-supercode-skills;;A UX researcher expert in user behavior analysis using qualitative and quantitative methods for user-centered design.
carousel-designer;eddiebe147/claude-settings;;Create educational carousel posts for Instagram and LinkedIn to inform and engage audiences.
nextlevelbuilder-ui-ux-pro-max;smithery/ai;;UI/UX design skill for advanced interface and user experience optimization
ai-loading-ux;shipshitdev/library;ai-loading-ux;Design AI loading, thinking, and progress indicator UX for AI interfaces.
terminal-ui-design;eddiebe147/claude-settings;;A skill for designing terminal user interfaces with focus on usability and aesthetics.
motion-designer;dylantarre/animation-principles;03-by-role-persona/motion-designer;A skill for designing visual motion systems and creating animation specifications.
table-filters;shipshitdev/library;table-filters;Designs optimal filtering UX for data tables by analyzing columns and determining best filter types.
designer;joeseesun/claude-designer-skill;;Transform frontend designs with uncompromising perfectionism for UI/UX redesign, visual aesthetics improvement, and polished interface creat
uml-diagram-design;aaaaqwq/claude-code-skills;uml-diagram-design;Design and draw UML diagrams including system architecture, class, sequence, and use case diagrams.
app-store-screenshots;1nfsh/skills;main/skills/app-store-screenshots;Create App Store and Google Play screenshots with exact platform specifications including iOS/Android dimensions, device mockups, and previe
ui-design-aesthetics;nickcrew/claude-ctx-plugin;ui-design-aesthetics;Generates high-quality UI designs focusing on performance, progressive disclosure, and distinctive aesthetics.
figma-ui-design;aaaaqwq/claude-code-skills;disabled/figma-ui-design;Automates Figma UI design tasks like creating designs, generating components, and exporting assets.
web-interface-design;ratacat/claude-skills;web-interface-design;A skill for designing and reviewing web UI elements like forms, buttons, and layouts.
midjourney-replicate-flux;rawveg/skillsforge-marketplace;;Generate Midjourney-style image prompts optimized for FLUX 1.1 Pro model on Replicate. Transforms basic descriptions into rich, cinematic pr
unsplash;andrejones92/canifi-life-os;;Access and manage free high-quality stock photos from Unsplash.
shader-effects;bbeierle12/skill-mcp-claude;shader-effects;Add visual shader effects like glow, bloom, and distortion to enhance rendering quality.
excalidraw-diagrams;robtaylor/excalidraw-diagrams;;Creates Excalidraw diagrams programmatically for flowcharts, architecture diagrams, and system designs with .excalidraw file output.
figma-plugin;srstomp/pokayokay;figma-plugin;Figma plugin development for design automation, UI communication, and API integration for node/styles/components.
canva;andrejones92/canifi-life-os;;Create and edit designs in Canva for graphics, presentations, social media posts, and marketing materials.
3d-modeling;omer-metin/skills-for-antigravity;3d-modeling;Expert 3D modeling specialist with knowledge of topology, UV mapping, and DCC tools.
app-store-screenshots;1nfsh/s;app-store-screenshots;Create App Store and Google Play screenshots with exact platform specifications including iOS/Android dimensions, device mockups, and previe
design-system-architect;daffy0208/ai-dev-standards;design-system-architect;Create scalable design systems with unified product experiences using atomic design and Storybook.
adobe-photoshop-web;andrejones92/canifi-life-os;;Edit images with Photoshop on the web, perform advanced photo editing and apply AI features.
pixel-art-sprites;omer-metin/skills-for-antigravity;pixel-art-sprites;Create pixel art sprites and animations with limited palettes.
anime-js;dylantarre/animation-principles;09-by-tool-framework/anime-js;Implement Disney's 12 animation principles using Anime.js for web animations.
ux-designer;daffy0208/ai-dev-standards;ux-designer;A skill for designing user experiences and interfaces, including user journeys, wireframes, and prototypes.
product-ux-expert;majiayu000/claude-arsenal;product-ux-expert;Product interaction and UX expert for UI/UX reviews, heuristic evaluations, user journey design, cognitive psychology application, and WCAG
draw-io;i9wa4/dotfiles;draw-io;Create, edit, and review draw.io diagrams with XML editing, PNG conversion, and AWS icon support.
usability-tester;daffy0208/ai-dev-standards;usability-tester;Conduct usability tests to identify UX issues through systematic observation and validate designs.
applying-brand-guidelines;ovachiever/droid-tings;applying-brand-guidelines;Apply consistent corporate branding to generated documents with colors, fonts, layouts, and messaging.
premium_web_design;jerrar670/surf-website;premium_web_design;Guidelines and principles for creating premium, high-end web designs with focus on quality and professional standards.
frontend-design;b-open-io/prompts;frontend-design;Create distinctive, bold UI designs that avoid generic AI aesthetics with strong visual identity, creative typography, intentional color pal
theme-factory;shipshitdev/library;theme-factory;A toolkit for applying themes to various artifacts like slides and documents.
figma-developer;daffy0208/ai-dev-standards;figma-developer;Automatically convert Figma designs into React components and sync design tokens.
visual-designer;daffy0208/ai-dev-standards;visual-designer;Create beautiful, consistent UIs with proper color theory, typography, and visual hierarchy.
web-design-guidelines;connorads/dotfiles;web-design-guidelines;Reviews UI code for web interface guidelines compliance, focusing on accessibility and design best practices.
level-design;pluginagentmarketplace/custom-plugin-game-developer;level-design;Fundamentals of level design including pacing, difficulty progression, and environmental storytelling for engaging gameplay.
asset-manager;daffy0208/ai-dev-standards;asset-manager;Manage and organize design assets including images, fonts, and brand libraries with version control and naming conventions.
accessibility-engineer;daffy0208/ai-dev-standards;accessibility-engineer;Implements accessibility best practices for inclusive UI design and WCAG compliance.
modern-short-video;imaimai17468/modern-short-video-skills;modern-short-video;Create modern product launch/pitch videos using Remotion for app promos, SaaS launches, product demos, and startup pitches.
prototype-designer;daffy0208/ai-dev-standards;prototype-designer;Design interactive prototypes and user flows for validating ideas before development.
pexels;andrejones92/canifi-life-os;;Access and download free stock photos and videos from Pexels for projects.
miro;andrejones92/canifi-life-os;;Miro integration for diagramming and visual collaboration on the Miro platform.
drawio-diagrams-enhanced;nilecui/skillsbase;drawio-diagrams-enhanced;Create professional draw.io diagrams with PMP/PMBOK methodologies, visual assets, and templates for flowcharts, org charts, UML, BPMN, and m
ios-glass-ui-designer;heyman333/atelier-ui;ios-glass-ui-designer;Redesign mobile app UI to feel unmistakably iOS-native with modern Apple-like glass materials.
usability-psychologist;mae616/design-skills;usability-psychologist;Evaluate UI/flows for cognitive load, error prevention, and accessibility. Apply for UX reviews, user confusion, drop-off analysis, and form
adobe-express;andrejones92/canifi-life-os;;Adobe Express skill for content creation and design system management
runway;andrejones92/canifi-life-os;;Runway is an AI-powered creative suite for video and image generation, offering tools for content creators to produce visual media using art
slide-creator;roasbeef/claude-files;slide-creator;Transform written content into visual slide deck images for presentations and visual summaries.
elite-powerpoint-designer;willem4130/claude-code-skills;elite-powerpoint-designer;Create professional PowerPoint presentations with design, branding, and animations.
create-design-system-rules;dedalus-erp-pas/foundation-skills;create-design-system-rules;Generates custom design system rules for codebases, especially for Figma-to-code workflows.
zeplin;andrejones92/canifi-life-os;;A skill for working with Zeplin, a design collaboration platform that bridges design and development workflows.
dribbble;andrejones92/canifi-life-os;;Dribbble design inspiration and portfolio platform integration
adobe-illustrator-web;andrejones92/canifi-life-os;;Adobe Illustrator web design templates and workflows for creating responsive layouts and visual assets.
web-design-guidelines;dedalus-erp-pas/foundation-skills;web-design-guidelines;Audits web interface guidelines compliance with visual inspection and code review.
ui-ux-pro-max;smithery/ai;;Advanced UI/UX design skill for creating professional user interfaces and experiences.
figma;andrejones92/canifi-life-os;;Figma design system and UI/UX workflow automation skill template
clipchamp;andrejones92/canifi-life-os;;A video creation and editing tool from Microsoft for generating and editing video content.
article-cover;bahayonghang/my-claude-code-settings;media-skills/article-cover;Generate professional article cover images as SVG files with titles and tech-themed graphics for blog posts and documentation.
ux-audit-rethink;mastepanoski/claude-skills;ux-audit-rethink;Comprehensive UX audit using IxDF's 7 factors, 5 usability characteristics, and 5 interaction dimensions with redesign proposals.
design-tokens;ilikescience/design-tokens-skill;;Expert in design tokens using DTCG specification for multi-platform design systems, theming, and accessibility.
particles-physics;bbeierle12/skill-mcp-claude;particles-physics;Physics simulation for particle systems with forces, attractors, velocity fields, and collision for realistic or artistic motion.
behance;andrejones92/canifi-life-os;;A skill for interacting with Behance, likely for content creation and scraping design projects.
canvanizer;andrejones92/canifi-life-os;;A design tool for creating visual content on canvas
invision;andrejones92/canifi-life-os;;InVision is a digital product design platform that enables teams to create, prototype, and collaborate on user experiences.
kapwing;andrejones92/canifi-life-os;;Kapwing is a video and image creation platform for content creators.
sketch;andrejones92/canifi-life-os;;A design tool for creating and managing UI/UX designs with visual elements.
game-designer;dylantarre/animation-principles;03-by-role-persona/game-designer;A skill for designing game feel, player feedback systems, and enhancing gameplay through animations.
motion;andrejones92/canifi-life-os;;Motion design and animation skill for creating dynamic user interfaces and visual effects.
drawio;markdown-viewer/skills;main/drawio;General-purpose diagramming tool using drawio XML format with 8900+ stencils for custom diagrams requiring pixel-perfect positioning.
wireframe;markdown-viewer/skills;main/wireframe;Create UI wireframes and mockups using drawio XML format with platform-specific UI component libraries for web and mobile designs.
canvas;markdown-viewer/skills;main/canvas;Create spatial node-based diagrams with free positioning for mind maps, knowledge graphs, and planning boards using JSON format.
game-concept-advisor;ccalebcarter/purria-skills;;Provides advice and guidance on game concepts, mechanics, and design ideas.
ui-design-review;mastepanoski/claude-skills;ui-design-review;Comprehensive UI design review and assessment tool analyzing visual elements like typography, color, spacing, and hierarchy for professional
theme-factory;smithery/ai;;A theme factory for creating and managing UI themes and design systems
floor-plan;markdown-viewer/skills;main/floor-plan;Create architectural floor plans and interior layouts using drawio XML format with building-standard symbols for office/home layouts.
infographic;markdown-viewer/skills;main/infographic;Create beautiful infographics with pre-designed templates for KPI cards, timelines, roadmaps, comparisons, and charts using simple YAML-like
blockbench-modeling;jasonjgardner/blockbench-mcp-project;blockbench-modeling;Create and edit 3D models in Blockbench using MCP tools for cube-based and freeform mesh editing.
ui-audit;tommygeoco/ui-audit;;An AI skill for automated UI audits based on UX principles.
network;markdown-viewer/skills;main/network;Create network topology diagrams using drawio XML format with industry-standard device icons for LAN/WAN, enterprise networks, and cloud inf
engineering;markdown-viewer/skills;main/engineering;Create professional engineering diagrams using drawio XML format with industry-standard symbols for electrical schematics, P&ID, rack diagra
blockbench-animation;jasonjgardner/blockbench-mcp-project;blockbench-animation;Create and manage animations in Blockbench using MCP tools for 3D model animation, keyframes, bone rigs, and animation curves.
blockbench-hytale;jasonjgardner/blockbench-mcp-project;blockbench-hytale;Create Hytale models and animations using Blockbench MCP tools for character/prop formats, attachments, shading, quads, and visibility keyfr
postfx-effects;bbeierle12/skill-mcp-claude;postfx-effects;Post-processing visual effects including chromatic aberration, vignette, depth of field, film grain, color grading, and LUT support for cine
blockbench-texturing;jasonjgardner/blockbench-mcp-project;blockbench-texturing;Create and paint textures in Blockbench using MCP tools for 3D modeling and UV mapping.
storyboard-generator;benzema216/dreamina-claude-skills;;A skill for generating storyboards to visualize narratives and design concepts.
web-design-guidelines;hairyf/skills;main/skills/web-design-guidelines;Reviews UI code for web interface guidelines compliance, focusing on accessibility and design best practices.
blockbench-mcp-overview;jasonjgardner/blockbench-mcp-project;blockbench-mcp-overview;Overview of Blockbench MCP server tools, resources, and prompts for understanding full MCP capabilities across modeling, animation, texturin
pencil-design;chiroro-jr/pencil-design-skill;;Design UIs in Pencil (.pen files) and generate production code. Supports design-to-code workflows and UI design with Pencil MCP tools.
shopify-polaris-design;toilahuongg/google-antigravity-kit;shopify-polaris-design;Design and implement Shopify Admin interfaces using the Polaris Design System for native Shopify app experiences.
motion-canvas;apoorvlathey/motion-canvas-skills;;Create programmatic vector animations with TypeScript using Motion Canvas library for explainer videos, tutorials, and data visualizations.
svg-illustration;narumiruna/agent-skills;svg-illustration;Provides SVG diagram rules, layout patterns, and embedding guidance for slide decks with minimal SVG-focused reading path.
aesthetic-analysis;qodex-ai/ai-agent-skills;aesthetic-analysis;Analyze and extract design patterns from visual examples including design systems, color palettes, and typography.
blockbench-pbr-materials;jasonjgardner/blockbench-mcp-project;blockbench-pbr-materials;Create and manage PBR materials in Blockbench for Minecraft Bedrock RTX using MCP tools and texture workflows.
mobile-first-designer;sitechfromgeorgia/georgian-distribution-system;;A designer focused on mobile-first design principles and responsive user interfaces.
canvas-design;smithery/ai;;Canvas design skill for creating visual designs and UI elements using canvas-based tools.
japanese-webdesign;ronantakizawa/japanese-webdesign;;Guidance for designing websites optimized for Japanese audiences with cultural UX principles and localization best practices.
notebooklm-ppt-designer;orangon/learning2peak;notebooklm-ppt-designer;International PPT design architect transforming content materials into executable PPT design solutions.
